election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
154338,Governor,,77961,Maura Healey,Boston,7,5,491
154338,Governor,,77961,Maura Healey,Boston,7,6,408
154338,Governor,,77961,Maura Healey,Boston,7,7,214
154338,Governor,,77961,Maura Healey,Boston,7,8,452
154338,Governor,,77961,Maura Healey,Boston,7,9,325
154338,Governor,,77961,Maura Healey,Boston,7,10,332
154338,Governor,,77961,Maura Healey,Boston,8,1,692
154338,Governor,,77961,Maura Healey,Boston,8,2,641
154338,Governor,,77961,Maura Healey,Boston,8,3,445
154338,Governor,,77961,Maura Healey,Boston,8,4,328
154338,Governor,,77961,Maura Healey,Boston,8,5,484
154338,Governor,,77961,Maura Healey,Boston,8,6,119
154338,Governor,,77961,Maura Healey,Boston,8,6A,0
154338,Governor,,77961,Maura Healey,Boston,9,1,732
154338,Governor,,77961,Maura Healey,Boston,9,2,710
154338,Governor,,77961,Maura Healey,Boston,9,3,474
154338,Governor,,77961,Maura Healey,Boston,9,4,471
154338,Governor,,77961,Maura Healey,Boston,9,5,552
154338,Governor,,77961,Maura Healey,Boston,9,6,621
154338,Governor,,77961,Maura Healey,Boston,9,7,132
154338,Governor,,77961,Maura Healey,Boston,10,1,342
154338,Governor,,77961,Maura Healey,Boston,10,2,238
154338,Governor,,77961,Maura Healey,Boston,10,3,241
154338,Governor,,77961,Maura Healey,Boston,10,4,511
154338,Governor,,77961,Maura Healey,Boston,10,5,365
154338,Governor,,77961,Maura Healey,Boston,10,6,403
154338,Governor,,77961,Maura Healey,Boston,10,7,484
154338,Governor,,77961,Maura Healey,Boston,10,8,808
154338,Governor,,77961,Maura Healey,Boston,10,9,996
154338,Governor,,77961,Maura Healey,Boston,10,9A,0
154338,Governor,,77961,Maura Healey,Boston,11,1,369
154338,Governor,,77961,Maura Healey,Boston,11,2,540
154338,Governor,,77961,Maura Healey,Boston,11,3,369
154338,Governor,,77961,Maura Healey,Boston,11,4,728
154338,Governor,,77961,Maura Healey,Boston,11,5,593
154338,Governor,,77961,Maura Healey,Boston,11,6,641
154338,Governor,,77961,Maura Healey,Boston,11,7,823
154338,Governor,,77961,Maura Healey,Boston,11,8,1155
154338,Governor,,77961,Maura Healey,Boston,11,9,599
154338,Governor,,77961,Maura Healey,Boston,11,10,729
154338,Governor,,77961,Maura Healey,Boston,12,1,505
154338,Governor,,77961,Maura Healey,Boston,12,2,604
154338,Governor,,77961,Maura Healey,Boston,12,3,282
154338,Governor,,77961,Maura Healey,Boston,12,4,347
154338,Governor,,77961,Maura Healey,Boston,12,5,244
154338,Governor,,77961,Maura Healey,Boston,12,6,310
154338,Governor,,77961,Maura Healey,Boston,12,7,585
154338,Governor,,77961,Maura Healey,Boston,12,8,224
154338,Governor,,77961,Maura Healey,Boston,12,9,309
154338,Governor,,77961,Maura Healey,Boston,13,1,352
154338,Governor,,77961,Maura Healey,Boston,13,2,160
154338,Governor,,77961,Maura Healey,Boston,13,3,354
154338,Governor,,77961,Maura Healey,Boston,13,4,293
154338,Governor,,77961,Maura Healey,Boston,13,5,309
154338,Governor,,77961,Maura Healey,Boston,13,6,451
154338,Governor,,77961,Maura Healey,Boston,13,7,428
154338,Governor,,77961,Maura Healey,Boston,13,8,394
154338,Governor,,77961,Maura Healey,Boston,13,9,499
154338,Governor,,77961,Maura Healey,Boston,13,10,702
154338,Governor,,77961,Maura Healey,Boston,14,1,546
154338,Governor,,77961,Maura Healey,Boston,14,2,610
154338,Governor,,77961,Maura Healey,Boston,14,3,303
154338,Governor,,77961,Maura Healey,Boston,14,4,377
154338,Governor,,77961,Maura Healey,Boston,14,5,268
154338,Governor,,77961,Maura Healey,Boston,14,6,295
154338,Governor,,77961,Maura Healey,Boston,14,7,292
154338,Governor,,77961,Maura Healey,Boston,14,8,433
154338,Governor,,77961,Maura Healey,Boston,14,9,270
154338,Governor,,77961,Maura Healey,Boston,14,10,328
154338,Governor,,77961,Maura Healey,Boston,14,11,326
154338,Governor,,77961,Maura Healey,Boston,14,12,209
154338,Governor,,77961,Maura Healey,Boston,14,13,336
154338,Governor,,77961,Maura Healey,Boston,14,14,348
154338,Governor,,77961,Maura Healey,Boston,15,1,415
154338,Governor,,77961,Maura Healey,Boston,15,2,260
154338,Governor,,77961,Maura Healey,Boston,15,3,156
154338,Governor,,77961,Maura Healey,Boston,15,4,410
154338,Governor,,77961,Maura Healey,Boston,15,5,324
154338,Governor,,77961,Maura Healey,Boston,15,6,240
154338,Governor,,77961,Maura Healey,Boston,15,7,302
154338,Governor,,77961,Maura Healey,Boston,15,8,224
154338,Governor,,77961,Maura Healey,Boston,15,9,244
154338,Governor,,77961,Maura Healey,Boston,16,1,278
154338,Governor,,77961,Maura Healey,Boston,16,2,302
154338,Governor,,77961,Maura Healey,Boston,16,3,433
154338,Governor,,77961,Maura Healey,Boston,16,4,397
154338,Governor,,77961,Maura Healey,Boston,16,5,470
154338,Governor,,77961,Maura Healey,Boston,16,6,609
154338,Governor,,77961,Maura Healey,Boston,16,7,426
154338,Governor,,77961,Maura Healey,Boston,16,8,749
154338,Governor,,77961,Maura Healey,Boston,16,9,478
154338,Governor,,77961,Maura Healey,Boston,16,10,395
154338,Governor,,77961,Maura Healey,Boston,16,11,323
154338,Governor,,77961,Maura Healey,Boston,16,12,395
154338,Governor,,77961,Maura Healey,Boston,17,1,335
154338,Governor,,77961,Maura Healey,Boston,17,2,245
154338,Governor,,77961,Maura Healey,Boston,17,3,632
154338,Governor,,77961,Maura Healey,Boston,17,4,769
154338,Governor,,77961,Maura Healey,Boston,17,5,231
154338,Governor,,77961,Maura Healey,Boston,17,6,482
154338,Governor,,77961,Maura Healey,Boston,17,7,257
154338,Governor,,77961,Maura Healey,Boston,17,8,396
154338,Governor,,77961,Maura Healey,Boston,17,9,451
154338,Governor,,77961,Maura Healey,Boston,17,10,487
154338,Governor,,77961,Maura Healey,Boston,17,11,220
154338,Governor,,77961,Maura Healey,Boston,17,12,393
154338,Governor,,77961,Maura Healey,Boston,17,13,548
154338,Governor,,77961,Maura Healey,Boston,17,14,601
154338,Governor,,77961,Maura Healey,Boston,18,1,774
154338,Governor,,77961,Maura Healey,Boston,18,2,518
154338,Governor,,77961,Maura Healey,Boston,18,3,590
154338,Governor,,77961,Maura Healey,Boston,18,4,619
154338,Governor,,77961,Maura Healey,Boston,18,5,666
154338,Governor,,77961,Maura Healey,Boston,18,6,845
154338,Governor,,77961,Maura Healey,Boston,18,7,571
154338,Governor,,77961,Maura Healey,Boston,18,8,959
154338,Governor,,77961,Maura Healey,Boston,18,9,681
154338,Governor,,77961,Maura Healey,Boston,18,10,1092
154338,Governor,,77961,Maura Healey,Boston,18,11,485
154338,Governor,,77961,Maura Healey,Boston,18,12,612
154338,Governor,,77961,Maura Healey,Boston,18,13,366
154338,Governor,,77961,Maura Healey,Boston,18,14,362
154338,Governor,,77961,Maura Healey,Boston,18,15,574
154338,Governor,,77961,Maura Healey,Boston,18,16,669
154338,Governor,,77961,Maura Healey,Boston,18,17,529
154338,Governor,,77961,Maura Healey,Boston,18,18,650
154338,Governor,,77961,Maura Healey,Boston,18,19,920
154338,Governor,,77961,Maura Healey,Boston,18,20,675
154338,Governor,,77961,Maura Healey,Boston,18,21,741
154338,Governor,,77961,Maura Healey,Boston,18,22,716
154338,Governor,,77961,Maura Healey,Boston,18,23,364
154338,Governor,,77961,Maura Healey,Boston,19,1,784
154338,Governor,,77961,Maura Healey,Boston,19,2,884
154338,Governor,,77961,Maura Healey,Boston,19,3,516
