election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
165353,U.S. House,5,,total_votes,Melrose,3,2,1253
165353,U.S. House,5,,total_votes,Melrose,4,1,1187
165353,U.S. House,5,,total_votes,Melrose,4,2,1424
165353,U.S. House,5,,total_votes,Melrose,5,1,959
165353,U.S. House,5,,total_votes,Melrose,5,2,917
165353,U.S. House,5,,total_votes,Melrose,6,1,1175
165353,U.S. House,5,,total_votes,Melrose,6,2,1427
165353,U.S. House,5,,total_votes,Melrose,7,1,1285
165353,U.S. House,5,,total_votes,Melrose,7,2,1402
165353,U.S. House,5,,total_votes,Natick,-,1,1350
165353,U.S. House,5,,total_votes,Natick,-,2,2061
165353,U.S. House,5,,total_votes,Natick,-,3,2104
165353,U.S. House,5,,total_votes,Natick,-,4,1985
165353,U.S. House,5,,total_votes,Natick,-,5,2119
165353,U.S. House,5,,total_votes,Natick,-,6,2009
165353,U.S. House,5,,total_votes,Natick,-,7,2423
165353,U.S. House,5,,total_votes,Natick,-,8,2253
165353,U.S. House,5,,total_votes,Natick,-,9,2264
165353,U.S. House,5,,total_votes,Natick,-,10,2580
165353,U.S. House,5,,total_votes,Revere,1,1,1081
165353,U.S. House,5,,total_votes,Revere,1,2,1177
165353,U.S. House,5,,total_votes,Revere,1,3,872
165353,U.S. House,5,,total_votes,Revere,2,1,749
165353,U.S. House,5,,total_votes,Revere,2,2,976
165353,U.S. House,5,,total_votes,Revere,2,3,323
165353,U.S. House,5,,total_votes,Revere,2,3A,94
165353,U.S. House,5,,total_votes,Revere,3,1,910
165353,U.S. House,5,,total_votes,Revere,3,2,973
165353,U.S. House,5,,total_votes,Revere,3,3,938
165353,U.S. House,5,,total_votes,Revere,4,1,1168
165353,U.S. House,5,,total_votes,Revere,4,2,924
165353,U.S. House,5,,total_votes,Revere,4,3,1136
165353,U.S. House,5,,total_votes,Revere,5,1,950
165353,U.S. House,5,,total_votes,Revere,5,1A,643
165353,U.S. House,5,,total_votes,Revere,5,2,1131
165353,U.S. House,5,,total_votes,Revere,5,3,975
165353,U.S. House,5,,total_votes,Revere,6,1,1294
165353,U.S. House,5,,total_votes,Revere,6,2,1283
165353,U.S. House,5,,total_votes,Revere,6,3,996
165353,U.S. House,5,,total_votes,Stoneham,-,1,1825
165353,U.S. House,5,,total_votes,Stoneham,-,2,1946
165353,U.S. House,5,,total_votes,Stoneham,-,3,2111
165353,U.S. House,5,,total_votes,Stoneham,-,4,1830
165353,U.S. House,5,,total_votes,Stoneham,-,5,2057
165353,U.S. House,5,,total_votes,Stoneham,-,6,2159
165353,U.S. House,5,,total_votes,Stoneham,-,7,1757
165353,U.S. House,5,,total_votes,Sudbury,-,1,2105
165353,U.S. House,5,,total_votes,Sudbury,-,2,1991
165353,U.S. House,5,,total_votes,Sudbury,-,3,1799
165353,U.S. House,5,,total_votes,Sudbury,-,4,2122
165353,U.S. House,5,,total_votes,Sudbury,-,5,1926
165353,U.S. House,5,,total_votes,Sudbury,-,6,2000
165353,U.S. House,5,,total_votes,Waltham,1,1,2049
165353,U.S. House,5,,total_votes,Waltham,1,2,1988
165353,U.S. House,5,,total_votes,Waltham,1,2A,16
165353,U.S. House,5,,total_votes,Waltham,2,1,1926
165353,U.S. House,5,,total_votes,Waltham,2,2,1388
165353,U.S. House,5,,total_votes,Waltham,3,1,2087
165353,U.S. House,5,,total_votes,Waltham,3,2,1945
165353,U.S. House,5,,total_votes,Waltham,3,2A,36
165353,U.S. House,5,,total_votes,Waltham,4,1,2007
165353,U.S. House,5,,total_votes,Waltham,4,1A,33
165353,U.S. House,5,,total_votes,Waltham,4,2,364
165353,U.S. House,5,,total_votes,Waltham,5,1,1532
165353,U.S. House,5,,total_votes,Waltham,5,2,982
165353,U.S. House,5,,total_votes,Waltham,5,2A,170
165353,U.S. House,5,,total_votes,Waltham,6,1,1507
165353,U.S. House,5,,total_votes,Waltham,6,2,963
165353,U.S. House,5,,total_votes,Waltham,6,2A,210
165353,U.S. House,5,,total_votes,Waltham,7,1,1798
165353,U.S. House,5,,total_votes,Waltham,7,2,614
165353,U.S. House,5,,total_votes,Waltham,8,1,1466
165353,U.S. House,5,,total_votes,Waltham,8,2,1499
165353,U.S. House,5,,total_votes,Waltham,8,2A,17
165353,U.S. House,5,,total_votes,Waltham,9,1,1272
165353,U.S. House,5,,total_votes,Waltham,9,2,1086
165353,U.S. House,5,,total_votes,Watertown,-,1,1316
165353,U.S. House,5,,total_votes,Watertown,-,2,1495
165353,U.S. House,5,,total_votes,Watertown,-,3,1571
165353,U.S. House,5,,total_votes,Watertown,-,4,1827
165353,U.S. House,5,,total_votes,Watertown,-,5,1300
165353,U.S. House,5,,total_votes,Watertown,-,6,1349
165353,U.S. House,5,,total_votes,Watertown,-,7,1740
165353,U.S. House,5,,total_votes,Watertown,-,8,1600
165353,U.S. House,5,,total_votes,Watertown,-,9,1292
165353,U.S. House,5,,total_votes,Watertown,-,10,1665
165353,U.S. House,5,,total_votes,Watertown,-,11,1625
165353,U.S. House,5,,total_votes,Watertown,-,12,1508
165353,U.S. House,5,,total_votes,Wayland,-,1,2420
165353,U.S. House,5,,total_votes,Wayland,-,2,2118
165353,U.S. House,5,,total_votes,Wayland,-,3,2033
165353,U.S. House,5,,total_votes,Wayland,-,4,2363
165353,U.S. House,5,,total_votes,Wellesley,-,A,2084
165353,U.S. House,5,,total_votes,Wellesley,-,B,2309
165353,U.S. House,5,,total_votes,Wellesley,-,C,2288
165353,U.S. House,5,,total_votes,Wellesley,-,D,2195
165353,U.S. House,5,,total_votes,Wellesley,-,G,1078
165353,U.S. House,5,,total_votes,Wellesley,-,H,2134
