city_town,ward,precinct,receiver,votes,office,district
Boston,14,9,Ayanna S. Pressley,558,U.S. House,7
Boston,14,9,All Others,12,U.S. House,7
Boston,14,9,Blanks,62,U.S. House,7
Boston,14,9,Total Votes Cast,632,U.S. House,7
Boston,15,1,Ayanna S. Pressley,735,U.S. House,7
Boston,15,1,All Others,13,U.S. House,7
Boston,15,1,Blanks,93,U.S. House,7
Boston,15,1,Total Votes Cast,841,U.S. House,7
Boston,15,2,Ayanna S. Pressley,456,U.S. House,7
Boston,15,2,All Others,9,U.S. House,7
Boston,15,2,Blanks,58,U.S. House,7
Boston,15,2,Total Votes Cast,523,U.S. House,7
Boston,15,3,Ayanna S. Pressley,310,U.S. House,7
Boston,15,3,All Others,9,U.S. House,7
Boston,15,3,Blanks,59,U.S. House,7
Boston,15,3,Total Votes Cast,378,U.S. House,7
Boston,15,4,Ayanna S. Pressley,843,U.S. House,7
Boston,15,4,All Others,45,U.S. House,7
Boston,15,4,Blanks,116,U.S. House,7
Boston,15,4,Total Votes Cast,1004,U.S. House,7
Boston,15,5,Ayanna S. Pressley,545,U.S. House,7
Boston,15,5,All Others,8,U.S. House,7
Boston,15,5,Blanks,84,U.S. House,7
Boston,15,5,Total Votes Cast,637,U.S. House,7
Boston,15,6,Ayanna S. Pressley,407,U.S. House,7
Boston,15,6,All Others,17,U.S. House,7
Boston,15,6,Blanks,146,U.S. House,7
Boston,15,6,Total Votes Cast,570,U.S. House,7
Boston,15,7,Ayanna S. Pressley,476,U.S. House,7
Boston,15,7,All Others,12,U.S. House,7
Boston,15,7,Blanks,62,U.S. House,7
Boston,15,7,Total Votes Cast,550,U.S. House,7
Boston,15,8,Ayanna S. Pressley,384,U.S. House,7
Boston,15,8,All Others,16,U.S. House,7
Boston,15,8,Blanks,128,U.S. House,7
Boston,15,8,Total Votes Cast,528,U.S. House,7
Boston,15,9,Ayanna S. Pressley,429,U.S. House,7
Boston,15,9,All Others,9,U.S. House,7
Boston,15,9,Blanks,136,U.S. House,7
Boston,15,9,Total Votes Cast,574,U.S. House,7
Boston,16,1,Ayanna S. Pressley,515,U.S. House,7
Boston,16,1,All Others,24,U.S. House,7
Boston,16,1,Blanks,125,U.S. House,7
Boston,16,1,Total Votes Cast,664,U.S. House,7
Boston,16,10,Stephen F. Lynch,696,U.S. House,8
Boston,16,10,Robert G. Burke,234,U.S. House,8
Boston,16,10,All Others,2,U.S. House,8
Boston,16,10,Blanks,53,U.S. House,8
Boston,16,10,Total Votes Cast,985,U.S. House,8
Boston,16,11,Stephen F. Lynch,499,U.S. House,8
Boston,16,11,Robert G. Burke,114,U.S. House,8
Boston,16,11,All Others,0,U.S. House,8
Boston,16,11,Blanks,35,U.S. House,8
Boston,16,11,Total Votes Cast,648,U.S. House,8
Boston,16,12,Stephen F. Lynch,749,U.S. House,8
Boston,16,12,Robert G. Burke,225,U.S. House,8
Boston,16,12,All Others,3,U.S. House,8
Boston,16,12,Blanks,67,U.S. House,8
Boston,16,12,Total Votes Cast,1044,U.S. House,8
Boston,16,2,Stephen F. Lynch,497,U.S. House,8
Boston,16,2,Robert G. Burke,152,U.S. House,8
Boston,16,2,All Others,3,U.S. House,8
Boston,16,2,Blanks,43,U.S. House,8
Boston,16,2,Total Votes Cast,695,U.S. House,8
Boston,16,3,Ayanna S. Pressley,679,U.S. House,7
Boston,16,3,All Others,10,U.S. House,7
Boston,16,3,Blanks,135,U.S. House,7
Boston,16,3,Total Votes Cast,824,U.S. House,7
Boston,16,4,Ayanna S. Pressley,665,U.S. House,7
Boston,16,4,All Others,21,U.S. House,7
Boston,16,4,Blanks,146,U.S. House,7
Boston,16,4,Total Votes Cast,832,U.S. House,7
Boston,16,5,Stephen F. Lynch,751,U.S. House,8
Boston,16,5,Robert G. Burke,188,U.S. House,8
Boston,16,5,All Others,2,U.S. House,8
Boston,16,5,Blanks,58,U.S. House,8
Boston,16,5,Total Votes Cast,999,U.S. House,8
Boston,16,6,Ayanna S. Pressley,916,U.S. House,7
Boston,16,6,All Others,32,U.S. House,7
Boston,16,6,Blanks,264,U.S. House,7
Boston,16,6,Total Votes Cast,1212,U.S. House,7
Boston,16,7,Stephen F. Lynch,725,U.S. House,8
Boston,16,7,Robert G. Burke,193,U.S. House,8
Boston,16,7,All Others,3,U.S. House,8
Boston,16,7,Blanks,55,U.S. House,8
Boston,16,7,Total Votes Cast,976,U.S. House,8
Boston,16,8,Stephen F. Lynch,1103,U.S. House,8
Boston,16,8,Robert G. Burke,267,U.S. House,8
Boston,16,8,All Others,8,U.S. House,8
Boston,16,8,Blanks,110,U.S. House,8
Boston,16,8,Total Votes Cast,1488,U.S. House,8
Boston,16,9,Stephen F. Lynch,860,U.S. House,8
Boston,16,9,Robert G. Burke,295,U.S. House,8
Boston,16,9,All Others,2,U.S. House,8
Boston,16,9,Blanks,75,U.S. House,8
Boston,16,9,Total Votes Cast,1232,U.S. House,8
Boston,17,1,Ayanna S. Pressley,570,U.S. House,7
Boston,17,1,All Others,11,U.S. House,7
Boston,17,1,Blanks,65,U.S. House,7
Boston,17,1,Total Votes Cast,646,U.S. House,7
Boston,17,10,Ayanna S. Pressley,821,U.S. House,7
Boston,17,10,All Others,7,U.S. House,7
Boston,17,10,Blanks,81,U.S. House,7
Boston,17,10,Total Votes Cast,909,U.S. House,7
Boston,17,11,Ayanna S. Pressley,318,U.S. House,7
Boston,17,11,All Others,4,U.S. House,7
Boston,17,11,Blanks,42,U.S. House,7
Boston,17,11,Total Votes Cast,364,U.S. House,7
Boston,17,12,Ayanna S. Pressley,595,U.S. House,7
Boston,17,12,All Others,9,U.S. House,7
Boston,17,12,Blanks,54,U.S. House,7
Boston,17,12,Total Votes Cast,658,U.S. House,7
Boston,17,13,Stephen F. Lynch,738,U.S. House,8
Boston,17,13,Robert G. Burke,113,U.S. House,8
Boston,17,13,All Others,4,U.S. House,8
Boston,17,13,Blanks,66,U.S. House,8
Boston,17,13,Total Votes Cast,921,U.S. House,8
Boston,17,14,Ayanna S. Pressley,803,U.S. House,7
Boston,17,14,All Others,24,U.S. House,7
Boston,17,14,Blanks,123,U.S. House,7
Boston,17,14,Total Votes Cast,950,U.S. House,7
Boston,17,2,Ayanna S. Pressley,437,U.S. House,7
Boston,17,2,All Others,14,U.S. House,7
Boston,17,2,Blanks,47,U.S. House,7
Boston,17,2,Total Votes Cast,498,U.S. House,7
Boston,17,3,Ayanna S. Pressley,962,U.S. House,7
Boston,17,3,All Others,15,U.S. House,7
Boston,17,3,Blanks,105,U.S. House,7
Boston,17,3,Total Votes Cast,1082,U.S. House,7
Boston,17,4,Ayanna S. Pressley,1143,U.S. House,7
Boston,17,4,All Others,27,U.S. House,7
Boston,17,4,Blanks,175,U.S. House,7
Boston,17,4,Total Votes Cast,1345,U.S. House,7
Boston,17,5,Ayanna S. Pressley,445,U.S. House,7
Boston,17,5,All Others,7,U.S. House,7
Boston,17,5,Blanks,34,U.S. House,7
Boston,17,5,Total Votes Cast,486,U.S. House,7
Boston,17,6,Ayanna S. Pressley,755,U.S. House,7
Boston,17,6,All Others,24,U.S. House,7
Boston,17,6,Blanks,79,U.S. House,7
Boston,17,6,Total Votes Cast,858,U.S. House,7
Boston,17,7,Ayanna S. Pressley,374,U.S. House,7
Boston,17,7,All Others,12,U.S. House,7
Boston,17,7,Blanks,28,U.S. House,7
Boston,17,7,Total Votes Cast,414,U.S. House,7
Boston,17,8,Ayanna S. Pressley,610,U.S. House,7
Boston,17,8,All Others,15,U.S. House,7
Boston,17,8,Blanks,67,U.S. House,7
Boston,17,8,Total Votes Cast,692,U.S. House,7
Boston,17,9,Ayanna S. Pressley,556,U.S. House,7
Boston,17,9,All Others,10,U.S. House,7
Boston,17,9,Blanks,62,U.S. House,7
Boston,17,9,Total Votes Cast,628,U.S. House,7
Boston,18,1,Ayanna S. Pressley,1234,U.S. House,7
Boston,18,1,All Others,18,U.S. House,7
Boston,18,1,Blanks,106,U.S. House,7
Boston,18,1,Total Votes Cast,1358,U.S. House,7
Boston,18,10,Ayanna S. Pressley,1327,U.S. House,7
Boston,18,10,All Others,45,U.S. House,7
Boston,18,10,Blanks,261,U.S. House,7
Boston,18,10,Total Votes Cast,1633,U.S. House,7
Boston,18,11,Ayanna S. Pressley,726,U.S. House,7
Boston,18,11,All Others,18,U.S. House,7
Boston,18,11,Blanks,105,U.S. House,7
Boston,18,11,Total Votes Cast,849,U.S. House,7
Boston,18,12,Ayanna S. Pressley,906,U.S. House,7
Boston,18,12,All Others,23,U.S. House,7
Boston,18,12,Blanks,194,U.S. House,7
Boston,18,12,Total Votes Cast,1123,U.S. House,7
Boston,18,13,Ayanna S. Pressley,569,U.S. House,7
Boston,18,13,All Others,20,U.S. House,7
Boston,18,13,Blanks,64,U.S. House,7
Boston,18,13,Total Votes Cast,653,U.S. House,7
Boston,18,14,Ayanna S. Pressley,561,U.S. House,7
Boston,18,14,All Others,14,U.S. House,7
Boston,18,14,Blanks,85,U.S. House,7
Boston,18,14,Total Votes Cast,660,U.S. House,7
Boston,18,15,Ayanna S. Pressley,910,U.S. House,7
Boston,18,15,All Others,13,U.S. House,7
Boston,18,15,Blanks,90,U.S. House,7
Boston,18,15,Total Votes Cast,1013,U.S. House,7
Boston,18,16,Ayanna S. Pressley,869,U.S. House,7
Boston,18,16,All Others,63,U.S. House,7
Boston,18,16,Blanks,295,U.S. House,7
Boston,18,16,Total Votes Cast,1227,U.S. House,7
Boston,18,17,Ayanna S. Pressley,890,U.S. House,7
Boston,18,17,All Others,32,U.S. House,7
Boston,18,17,Blanks,178,U.S. House,7
Boston,18,17,Total Votes Cast,1100,U.S. House,7
Boston,18,18,Ayanna S. Pressley,1091,U.S. House,7
Boston,18,18,All Others,31,U.S. House,7
Boston,18,18,Blanks,203,U.S. House,7
Boston,18,18,Total Votes Cast,1325,U.S. House,7
Boston,18,19,Ayanna S. Pressley,1453,U.S. House,7
Boston,18,19,All Others,49,U.S. House,7
Boston,18,19,Blanks,299,U.S. House,7
Boston,18,19,Total Votes Cast,1801,U.S. House,7
Boston,18,2,Ayanna S. Pressley,741,U.S. House,7
Boston,18,2,All Others,6,U.S. House,7
Boston,18,2,Blanks,74,U.S. House,7
Boston,18,2,Total Votes Cast,821,U.S. House,7
Boston,18,20,Ayanna S. Pressley,1064,U.S. House,7
Boston,18,20,All Others,58,U.S. House,7
Boston,18,20,Blanks,384,U.S. House,7
Boston,18,20,Total Votes Cast,1506,U.S. House,7
Boston,18,21,Ayanna S. Pressley,1119,U.S. House,7
Boston,18,21,All Others,13,U.S. House,7
Boston,18,21,Blanks,88,U.S. House,7
Boston,18,21,Total Votes Cast,1220,U.S. House,7
Boston,18,22,Ayanna S. Pressley,996,U.S. House,7
Boston,18,22,All Others,61,U.S. House,7
Boston,18,22,Blanks,306,U.S. House,7
Boston,18,22,Total Votes Cast,1363,U.S. House,7
Boston,18,23,Ayanna S. Pressley,725,U.S. House,7
Boston,18,23,All Others,17,U.S. House,7
Boston,18,23,Blanks,79,U.S. House,7
Boston,18,23,Total Votes Cast,821,U.S. House,7
Boston,18,3,Ayanna S. Pressley,924,U.S. House,7
Boston,18,3,All Others,9,U.S. House,7
Boston,18,3,Blanks,69,U.S. House,7
Boston,18,3,Total Votes Cast,1002,U.S. House,7
Boston,18,4,Ayanna S. Pressley,950,U.S. House,7
Boston,18,4,All Others,15,U.S. House,7
Boston,18,4,Blanks,84,U.S. House,7
Boston,18,4,Total Votes Cast,1049,U.S. House,7
Boston,18,5,Ayanna S. Pressley,1010,U.S. House,7
Boston,18,5,All Others,10,U.S. House,7
Boston,18,5,Blanks,78,U.S. House,7
Boston,18,5,Total Votes Cast,1098,U.S. House,7
Boston,18,6,Ayanna S. Pressley,1282,U.S. House,7
Boston,18,6,All Others,17,U.S. House,7
Boston,18,6,Blanks,86,U.S. House,7
Boston,18,6,Total Votes Cast,1385,U.S. House,7
Boston,18,7,Ayanna S. Pressley,906,U.S. House,7
Boston,18,7,All Others,23,U.S. House,7
Boston,18,7,Blanks,127,U.S. House,7
Boston,18,7,Total Votes Cast,1056,U.S. House,7
Boston,18,8,Ayanna S. Pressley,1497,U.S. House,7
Boston,18,8,All Others,35,U.S. House,7
Boston,18,8,Blanks,195,U.S. House,7
Boston,18,8,Total Votes Cast,1727,U.S. House,7
Boston,18,9,Ayanna S. Pressley,898,U.S. House,7
Boston,18,9,All Others,29,U.S. House,7
Boston,18,9,Blanks,206,U.S. House,7
Boston,18,9,Total Votes Cast,1133,U.S. House,7
Boston,19,1,Stephen F. Lynch,875,U.S. House,8
Boston,19,1,Robert G. Burke,52,U.S. House,8
Boston,19,1,All Others,13,U.S. House,8
Boston,19,1,Blanks,90,U.S. House,8
Boston,19,1,Total Votes Cast,1030,U.S. House,8
Boston,19,10,Ayanna S. Pressley,1136,U.S. House,7
Boston,19,10,All Others,40,U.S. House,7
Boston,19,10,Blanks,174,U.S. House,7
Boston,19,10,Total Votes Cast,1350,U.S. House,7
Boston,19,11,Ayanna S. Pressley,817,U.S. House,7
Boston,19,11,All Others,17,U.S. House,7
Boston,19,11,Blanks,103,U.S. House,7
Boston,19,11,Total Votes Cast,937,U.S. House,7
Boston,19,12,Ayanna S. Pressley,837,U.S. House,7
Boston,19,12,All Others,10,U.S. House,7
Boston,19,12,Blanks,142,U.S. House,7
Boston,19,12,Total Votes Cast,989,U.S. House,7
Boston,19,13,Ayanna S. Pressley,671,U.S. House,7
Boston,19,13,All Others,21,U.S. House,7
Boston,19,13,Blanks,105,U.S. House,7
Boston,19,13,Total Votes Cast,797,U.S. House,7
Boston,19,2,Stephen F. Lynch,1003,U.S. House,8
Boston,19,2,Robert G. Burke,175,U.S. House,8
Boston,19,2,All Others,9,U.S. House,8
Boston,19,2,Blanks,114,U.S. House,8
Boston,19,2,Total Votes Cast,1301,U.S. House,8
Boston,19,3,Stephen F. Lynch,545,U.S. House,8
Boston,19,3,Robert G. Burke,48,U.S. House,8
Boston,19,3,All Others,8,U.S. House,8
Boston,19,3,Blanks,49,U.S. House,8
Boston,19,3,Total Votes Cast,650,U.S. House,8
Boston,19,4,Stephen F. Lynch,1230,U.S. House,8
Boston,19,4,Robert G. Burke,54,U.S. House,8
Boston,19,4,All Others,10,U.S. House,8
Boston,19,4,Blanks,112,U.S. House,8
Boston,19,4,Total Votes Cast,1406,U.S. House,8
Boston,19,5,Stephen F. Lynch,844,U.S. House,8
Boston,19,5,Robert G. Burke,70,U.S. House,8
Boston,19,5,All Others,5,U.S. House,8
Boston,19,5,Blanks,83,U.S. House,8
Boston,19,5,Total Votes Cast,1002,U.S. House,8
Boston,19,6,Stephen F. Lynch,1234,U.S. House,8
Boston,19,6,Robert G. Burke,53,U.S. House,8
Boston,19,6,All Others,14,U.S. House,8
Boston,19,6,Blanks,121,U.S. House,8
Boston,19,6,Total Votes Cast,1422,U.S. House,8
Boston,19,7,Ayanna S. Pressley,1060,U.S. House,7
Boston,19,7,All Others,21,U.S. House,7
Boston,19,7,Blanks,130,U.S. House,7
Boston,19,7,Total Votes Cast,1211,U.S. House,7
Boston,19,8,Stephen F. Lynch,758,U.S. House,8
Boston,19,8,Robert G. Burke,57,U.S. House,8
Boston,19,8,All Others,9,U.S. House,8
Boston,19,8,Blanks,89,U.S. House,8
Boston,19,8,Total Votes Cast,913,U.S. House,8
Boston,19,9,Stephen F. Lynch,583,U.S. House,8
Boston,19,9,Robert G. Burke,50,U.S. House,8
Boston,19,9,All Others,5,U.S. House,8
Boston,19,9,Blanks,61,U.S. House,8
Boston,19,9,Total Votes Cast,699,U.S. House,8
Boston,2,1,Ayanna S. Pressley,1091,U.S. House,7
Boston,2,1,All Others,72,U.S. House,7
Boston,2,1,Blanks,381,U.S. House,7
Boston,2,1,Total Votes Cast,1544,U.S. House,7
Boston,2,2,Ayanna S. Pressley,960,U.S. House,7
Boston,2,2,All Others,64,U.S. House,7
Boston,2,2,Blanks,360,U.S. House,7
Boston,2,2,Total Votes Cast,1384,U.S. House,7
Boston,2,3,Ayanna S. Pressley,1096,U.S. House,7
Boston,2,3,All Others,67,U.S. House,7
Boston,2,3,Blanks,394,U.S. House,7
Boston,2,3,Total Votes Cast,1557,U.S. House,7
Boston,2,4,Ayanna S. Pressley,1022,U.S. House,7
Boston,2,4,All Others,64,U.S. House,7
Boston,2,4,Blanks,300,U.S. House,7
Boston,2,4,Total Votes Cast,1386,U.S. House,7
Boston,2,5,Ayanna S. Pressley,1098,U.S. House,7
Boston,2,5,All Others,56,U.S. House,7
Boston,2,5,Blanks,321,U.S. House,7
Boston,2,5,Total Votes Cast,1475,U.S. House,7
Boston,2,6,Ayanna S. Pressley,910,U.S. House,7
Boston,2,6,All Others,46,U.S. House,7
Boston,2,6,Blanks,318,U.S. House,7
Boston,2,6,Total Votes Cast,1274,U.S. House,7
Boston,2,7,Ayanna S. Pressley,697,U.S. House,7
Boston,2,7,All Others,24,U.S. House,7
Boston,2,7,Blanks,160,U.S. House,7
Boston,2,7,Total Votes Cast,881,U.S. House,7
Boston,2,8,Ayanna S. Pressley,614,U.S. House,7
Boston,2,8,All Others,22,U.S. House,7
Boston,2,8,Blanks,191,U.S. House,7
Boston,2,8,Total Votes Cast,827,U.S. House,7
Boston,20,1,Stephen F. Lynch,985,U.S. House,8
Boston,20,1,Robert G. Burke,162,U.S. House,8
Boston,20,1,All Others,6,U.S. House,8
Boston,20,1,Blanks,113,U.S. House,8
Boston,20,1,Total Votes Cast,1266,U.S. House,8
Boston,20,10,Stephen F. Lynch,1101,U.S. House,8
Boston,20,10,Robert G. Burke,367,U.S. House,8
Boston,20,10,All Others,3,U.S. House,8
Boston,20,10,Blanks,97,U.S. House,8
Boston,20,10,Total Votes Cast,1568,U.S. House,8
Boston,20,11,Stephen F. Lynch,561,U.S. House,8
Boston,20,11,Robert G. Burke,118,U.S. House,8
Boston,20,11,All Others,6,U.S. House,8
Boston,20,11,Blanks,48,U.S. House,8
Boston,20,11,Total Votes Cast,733,U.S. House,8
Boston,20,12,Stephen F. Lynch,658,U.S. House,8
Boston,20,12,Robert G. Burke,178,U.S. House,8
Boston,20,12,All Others,5,U.S. House,8
Boston,20,12,Blanks,86,U.S. House,8
Boston,20,12,Total Votes Cast,927,U.S. House,8
Boston,20,13,Stephen F. Lynch,611,U.S. House,8
Boston,20,13,Robert G. Burke,174,U.S. House,8
Boston,20,13,All Others,2,U.S. House,8
Boston,20,13,Blanks,50,U.S. House,8
Boston,20,13,Total Votes Cast,837,U.S. House,8
Boston,20,14,Stephen F. Lynch,570,U.S. House,8
Boston,20,14,Robert G. Burke,194,U.S. House,8
Boston,20,14,All Others,3,U.S. House,8
Boston,20,14,Blanks,47,U.S. House,8
Boston,20,14,Total Votes Cast,814,U.S. House,8
Boston,20,15,Stephen F. Lynch,955,U.S. House,8
Boston,20,15,Robert G. Burke,364,U.S. House,8
Boston,20,15,All Others,2,U.S. House,8
Boston,20,15,Blanks,80,U.S. House,8
Boston,20,15,Total Votes Cast,1401,U.S. House,8
Boston,20,16,Stephen F. Lynch,1061,U.S. House,8
Boston,20,16,Robert G. Burke,429,U.S. House,8
Boston,20,16,All Others,3,U.S. House,8
Boston,20,16,Blanks,104,U.S. House,8
Boston,20,16,Total Votes Cast,1597,U.S. House,8
Boston,20,17,Stephen F. Lynch,1129,U.S. House,8
Boston,20,17,Robert G. Burke,405,U.S. House,8
Boston,20,17,All Others,2,U.S. House,8
Boston,20,17,Blanks,108,U.S. House,8
Boston,20,17,Total Votes Cast,1644,U.S. House,8
Boston,20,18,Stephen F. Lynch,622,U.S. House,8
Boston,20,18,Robert G. Burke,165,U.S. House,8
Boston,20,18,All Others,4,U.S. House,8
Boston,20,18,Blanks,52,U.S. House,8
Boston,20,18,Total Votes Cast,843,U.S. House,8
Boston,20,19,Stephen F. Lynch,633,U.S. House,8
Boston,20,19,Robert G. Burke,182,U.S. House,8
Boston,20,19,All Others,1,U.S. House,8
Boston,20,19,Blanks,61,U.S. House,8
Boston,20,19,Total Votes Cast,877,U.S. House,8
Boston,20,2,Stephen F. Lynch,996,U.S. House,8
Boston,20,2,Robert G. Burke,162,U.S. House,8
Boston,20,2,All Others,13,U.S. House,8
Boston,20,2,Blanks,84,U.S. House,8
Boston,20,2,Total Votes Cast,1255,U.S. House,8
Boston,20,20,Stephen F. Lynch,1056,U.S. House,8
Boston,20,20,Robert G. Burke,278,U.S. House,8
Boston,20,20,All Others,2,U.S. House,8
Boston,20,20,Blanks,81,U.S. House,8
Boston,20,20,Total Votes Cast,1417,U.S. House,8
Boston,20,21,Stephen F. Lynch,82,U.S. House,8
Boston,20,21,Robert G. Burke,37,U.S. House,8
Boston,20,21,All Others,1,U.S. House,8
Boston,20,21,Blanks,11,U.S. House,8
Boston,20,21,Total Votes Cast,131,U.S. House,8
Boston,20,3,Ayanna S. Pressley,838,U.S. House,7
Boston,20,3,All Others,49,U.S. House,7
Boston,20,3,Blanks,289,U.S. House,7
Boston,20,3,Total Votes Cast,1176,U.S. House,7
Boston,20,4,Stephen F. Lynch,868,U.S. House,8
Boston,20,4,Robert G. Burke,73,U.S. House,8
Boston,20,4,All Others,6,U.S. House,8
Boston,20,4,Blanks,94,U.S. House,8
Boston,20,4,Total Votes Cast,1041,U.S. House,8
Boston,20,5,Stephen F. Lynch,936,U.S. House,8
Boston,20,5,Robert G. Burke,310,U.S. House,8
Boston,20,5,All Others,7,U.S. House,8
Boston,20,5,Blanks,107,U.S. House,8
Boston,20,5,Total Votes Cast,1360,U.S. House,8
Boston,20,6,Stephen F. Lynch,1028,U.S. House,8
Boston,20,6,Robert G. Burke,262,U.S. House,8
Boston,20,6,All Others,4,U.S. House,8
Boston,20,6,Blanks,116,U.S. House,8
Boston,20,6,Total Votes Cast,1410,U.S. House,8
Boston,20,7,Stephen F. Lynch,666,U.S. House,8
Boston,20,7,Robert G. Burke,134,U.S. House,8
Boston,20,7,All Others,4,U.S. House,8
Boston,20,7,Blanks,55,U.S. House,8
Boston,20,7,Total Votes Cast,859,U.S. House,8
Boston,20,8,Stephen F. Lynch,761,U.S. House,8
Boston,20,8,Robert G. Burke,142,U.S. House,8
Boston,20,8,All Others,6,U.S. House,8
Boston,20,8,Blanks,62,U.S. House,8
Boston,20,8,Total Votes Cast,971,U.S. House,8
Boston,20,9,Stephen F. Lynch,853,U.S. House,8
Boston,20,9,Robert G. Burke,165,U.S. House,8
Boston,20,9,All Others,1,U.S. House,8
Boston,20,9,Blanks,72,U.S. House,8
Boston,20,9,Total Votes Cast,1091,U.S. House,8
Boston,21,1,Ayanna S. Pressley,965,U.S. House,7
Boston,21,1,All Others,26,U.S. House,7
Boston,21,1,Blanks,124,U.S. House,7
Boston,21,1,Total Votes Cast,1115,U.S. House,7
Boston,21,10,Ayanna S. Pressley,791,U.S. House,7
Boston,21,10,All Others,23,U.S. House,7
Boston,21,10,Blanks,131,U.S. House,7
Boston,21,10,Total Votes Cast,945,U.S. House,7
Boston,21,11,Ayanna S. Pressley,949,U.S. House,7
Boston,21,11,All Others,21,U.S. House,7
Boston,21,11,Blanks,133,U.S. House,7
Boston,21,11,Total Votes Cast,1103,U.S. House,7
Boston,21,12,Ayanna S. Pressley,751,U.S. House,7
Boston,21,12,All Others,20,U.S. House,7
Boston,21,12,Blanks,194,U.S. House,7
Boston,21,12,Total Votes Cast,965,U.S. House,7
Boston,21,13,Ayanna S. Pressley,955,U.S. House,7
Boston,21,13,All Others,40,U.S. House,7
Boston,21,13,Blanks,357,U.S. House,7
Boston,21,13,Total Votes Cast,1352,U.S. House,7
Boston,21,14,Ayanna S. Pressley,587,U.S. House,7
Boston,21,14,All Others,6,U.S. House,7
Boston,21,14,Blanks,95,U.S. House,7
Boston,21,14,Total Votes Cast,688,U.S. House,7
Boston,21,15,Ayanna S. Pressley,734,U.S. House,7
Boston,21,15,All Others,16,U.S. House,7
Boston,21,15,Blanks,88,U.S. House,7
Boston,21,15,Total Votes Cast,838,U.S. House,7
Boston,21,16,Ayanna S. Pressley,885,U.S. House,7
Boston,21,16,All Others,28,U.S. House,7
Boston,21,16,Blanks,200,U.S. House,7
Boston,21,16,Total Votes Cast,1113,U.S. House,7
Boston,21,2,Ayanna S. Pressley,268,U.S. House,7
Boston,21,2,All Others,6,U.S. House,7
Boston,21,2,Blanks,25,U.S. House,7
Boston,21,2,Total Votes Cast,299,U.S. House,7
Boston,21,3,Ayanna S. Pressley,553,U.S. House,7
Boston,21,3,All Others,11,U.S. House,7
Boston,21,3,Blanks,77,U.S. House,7
Boston,21,3,Total Votes Cast,641,U.S. House,7
Boston,21,4,Ayanna S. Pressley,489,U.S. House,7
Boston,21,4,All Others,11,U.S. House,7
Boston,21,4,Blanks,77,U.S. House,7
Boston,21,4,Total Votes Cast,577,U.S. House,7
Boston,21,5,Ayanna S. Pressley,815,U.S. House,7
Boston,21,5,All Others,21,U.S. House,7
Boston,21,5,Blanks,97,U.S. House,7
Boston,21,5,Total Votes Cast,933,U.S. House,7
Boston,21,6,Ayanna S. Pressley,597,U.S. House,7
Boston,21,6,All Others,16,U.S. House,7
Boston,21,6,Blanks,90,U.S. House,7
Boston,21,6,Total Votes Cast,703,U.S. House,7
Boston,21,7,Ayanna S. Pressley,715,U.S. House,7
Boston,21,7,All Others,21,U.S. House,7
Boston,21,7,Blanks,109,U.S. House,7
Boston,21,7,Total Votes Cast,845,U.S. House,7
Boston,21,8,Ayanna S. Pressley,978,U.S. House,7
Boston,21,8,All Others,26,U.S. House,7
Boston,21,8,Blanks,99,U.S. House,7
Boston,21,8,Total Votes Cast,1103,U.S. House,7
Boston,21,9,Ayanna S. Pressley,1178,U.S. House,7
Boston,21,9,All Others,34,U.S. House,7
Boston,21,9,Blanks,145,U.S. House,7
Boston,21,9,Total Votes Cast,1357,U.S. House,7
Boston,22,1,Ayanna S. Pressley,1029,U.S. House,7
Boston,22,1,All Others,43,U.S. House,7
Boston,22,1,Blanks,188,U.S. House,7
Boston,22,1,Total Votes Cast,1260,U.S. House,7
Boston,22,10,Ayanna S. Pressley,879,U.S. House,7
Boston,22,10,All Others,27,U.S. House,7
Boston,22,10,Blanks,184,U.S. House,7
Boston,22,10,Total Votes Cast,1090,U.S. House,7
Boston,22,11,Ayanna S. Pressley,584,U.S. House,7
Boston,22,11,All Others,23,U.S. House,7
Boston,22,11,Blanks,156,U.S. House,7
Boston,22,11,Total Votes Cast,763,U.S. House,7
Boston,22,12,Ayanna S. Pressley,608,U.S. House,7
Boston,22,12,All Others,36,U.S. House,7
Boston,22,12,Blanks,185,U.S. House,7
Boston,22,12,Total Votes Cast,829,U.S. House,7
Boston,22,13,Ayanna S. Pressley,540,U.S. House,7
Boston,22,13,All Others,21,U.S. House,7
Boston,22,13,Blanks,117,U.S. House,7
Boston,22,13,Total Votes Cast,678,U.S. House,7
Boston,22,2,Ayanna S. Pressley,1201,U.S. House,7
Boston,22,2,All Others,34,U.S. House,7
Boston,22,2,Blanks,231,U.S. House,7
Boston,22,2,Total Votes Cast,1466,U.S. House,7
Boston,22,3,Ayanna S. Pressley,1027,U.S. House,7
Boston,22,3,All Others,47,U.S. House,7
Boston,22,3,Blanks,227,U.S. House,7
Boston,22,3,Total Votes Cast,1301,U.S. House,7
Boston,22,4,Ayanna S. Pressley,772,U.S. House,7
Boston,22,4,All Others,29,U.S. House,7
Boston,22,4,Blanks,171,U.S. House,7
Boston,22,4,Total Votes Cast,972,U.S. House,7
Boston,22,5,Ayanna S. Pressley,783,U.S. House,7
Boston,22,5,All Others,23,U.S. House,7
Boston,22,5,Blanks,149,U.S. House,7
Boston,22,5,Total Votes Cast,955,U.S. House,7
Boston,22,6,Ayanna S. Pressley,598,U.S. House,7
Boston,22,6,All Others,26,U.S. House,7
Boston,22,6,Blanks,120,U.S. House,7
