name,city_town,ward,precinct,gender_female,total_population,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_multiracial,race_hispanic,total_households,ed_25yrs_older_total,median_age,median_household_income,median_family_income,ancestry_afghan,ancestry_albanian,ancestry_alsatian,ancestry_american,ancestry_arab,ancestry_armenian,ancestry_assyrian,ancestry_australian,ancestry_austrian,ancestry_basque,ancestry_belgian,ancestry_brazilian,ancestry_british,ancestry_bulgarian,ancestry_cajun,ancestry_canadian,ancestry_carpatho_rusyn,ancestry_celtic,ancestry_croatian,ancestry_cypriot,ancestry_czech,ancestry_czechoslovakian,ancestry_danish,ancestry_dutch,ancestry_eastern_european,ancestry_english,ancestry_estonian,ancestry_european,ancestry_finnish,ancestry_french,ancestry_french_canadian,ancestry_german,ancestry_german_russian,ancestry_greek,ancestry_guyanese,ancestry_hungarian,ancestry_icelander,ancestry_iranian,ancestry_irish,ancestry_israeli,ancestry_italian,ancestry_latvian,ancestry_lithuanian,ancestry_luxembourger,ancestry_macedonian,ancestry_maltese,ancestry_new_zealander,ancestry_northern_european,ancestry_norwegian,ancestry_pennsylvania_german,ancestry_polish,ancestry_portuguese,ancestry_romanian,ancestry_russian,ancestry_scandinavian,ancestry_scotch_irish,ancestry_scottish,ancestry_serbian,ancestry_slavic,ancestry_slovak,ancestry_slovene,ancestry_soviet_union,ancestry_subsaharan_african,ancestry_swedish,ancestry_swiss,ancestry_turkish,ancestry_ukrainian,ancestry_welsh,ancestry_west_indian,ancestry_yugoslavian,ancestry_other,poverty_total,below_poverty_level,above_poverty_level,ed_college_degree,ed_some_college,race_minority,vote_male_eligible,vote_female_eligible,vote_eligible,gender_female_pct,below_poverty_pct,ed_college_degree_pct,ed_some_college_pct,race_minority_pct,race_white_pct,race_black_pct,race_asian_pct,race_hispanic_pct,race_native_pct,poverty_pct,vote_female_pct,wwc_pct,white_college_pct,ancestry_french_candadian_pct,ancestry_portuguese_pct,area_m2
Andover 9,Andover,-,9,2424.832047929188,4938.091721779365,3687.2759114026708,16.77038043478261,0,773.480689390701,0,20.78563963210702,220.08777095330302,219.69132996580078,1603.2544304951343,3311.6848097983257,44.42878787878788,224933.0606060606,236341.89393939395,0,0.4307692307692308,0,37.735215111685704,6.317111972994326,31.62843137254902,0,16,0,0,0,0.4479638009049774,0.8562271062271063,0,0,23.176273073331895,0,0,4.355555555555556,0,0.38461538461538464,0,6.332579185520363,0,33.58598721539898,86.27484737484738,0,258.41655893126483,0,2.630769230769231,45.63959994254112,28.80389643036702,0,36.47462472168354,0,3.5,0,22.10940170940171,292.98270128564246,0,238.8653774330245,0,26.755555555555556,0,0,0.30952380952380953,0,0.5294117647058824,0.42307692307692313,0,27.542957695898874,9.864705882352942,5.75,52.320089061265534,9.333333333333334,19.08888888888889,43.575350140056024,0,0,0,0,0,5.786080586080586,0.8344645550527904,0.38235294117647056,17.014285714285716,5.746153846153846,0.25,23.037362637362637,0,728.5096854126266,5122.30635997989,81.12608633196868,5041.18027364792,2510.2000000000003,2927.874729046697,1250.8158103766946,1819.8943941679236,1856.4319866408102,3676.326380808734,0.4910463767277772,0.01583780442454582,0.5083340167475643,0.5929162303999657,0.25329942837229896,0.7467005716277012,0.003396125746473511,0.15663554526119436,0.044489114893685774,0,0.01583780442454582,0.504969307494517,0.14876213847880423,0.43300198316536165,0.009242355653551044,0.001997675709190421,9687034.77907243
Aquinnah 1,Aquinnah,-,1,368.22033898305085,620.8474576271186,351.4406779661017,30.76271186440678,198.5593220338983,7.4576271186440675,0,0,26.101694915254235,6.525423728813559,228.38983050847457,415.76271186440675,47.8,146354,152672,0,0,0,23.833333333333332,0.3333333333333333,0.6666666666666666,0,0,1.6666666666666665,0,0,4.333333333333333,5.333333333333333,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,7.333333333333333,68.83333333333333,0,10.5,8.333333333333332,0.5,1.1666666666666665,26.333333333333332,0,0.8333333333333333,0,2.6666666666666665,0,3.833333333333333,74.16666666666666,0,18.833333333333332,0,0,0,0,0,0,4,0.5,0,6,12,0,6.666666666666666,1.5,3.6666666666666665,20.333333333333332,0,0,0,0,0,1.6666666666666665,2.833333333333333,0,0,0.5,0.6666666666666666,0,0,69.16666666666666,885.6666666666666,35.166666666666664,850.5,272.2033898305085,375.67796610169495,269.40677966101697,353.3333333333333,373.66666666666663,727,0.5930930930930931,0.03970643582988333,0.4384384384384385,0.6051051051051052,0.433933933933934,0.5660660660660661,0.04954954954954955,0.012012012012012012,0.01051051051051051,0.31981981981981983,0.03970643582988333,0.5139844108207244,0.3436163436163436,0.6364955864955865,0.001879151879151879,0.01932841932841933,13915828.5201304
Arlington 1,Arlington,-,1,1043.8,2073.7333333333336,1190.3333333333333,45.4,0,421.6,0,119.13333333333333,114.06666666666666,183.2,974.5999999999999,1660.1999999999998,37.21739130434783,97619.34782608696,97763.13043478261,0,0,0,11.661971830985916,12.309859154929578,5.830985915492958,0,0,0,0,0,7.126760563380282,0,0,0,0,0,0,0,0,0,0,0,10.690140845070424,0,43.08450704225352,0,77.09859154929578,0,4.859154929577465,8.422535211267606,0,0,23.323943661971832,0,0,0,0,32.07042253521127,0,60.25352112676057,0,0,0,0,0,0,0,0,0,10.04225352112676,22.028169014084508,0,16.19718309859155,0,8.422535211267606,48.267605633802816,0,0,0,0,0,23.971830985915496,0,0,8.422535211267606,0,0,0,0,325.887323943662,1823.4788732394368,58.95774647887324,1764.5211267605634,1309.7333333333331,1522.1333333333332,883.4000000000001,681.5774647887324,708.4647887323944,1390.042253521127,0.5033434064167683,0.032332563510392605,0.6315823313830128,0.73400630103517,0.42599498489037485,0.5740050151096251,0.021892882402108915,0.20330482865042113,0.08834308493538223,0,0.032332563510392605,0.5096714052668375,0.11122350382110058,0.37756630440393274,0.004061532442905358,0.010622469466060169,452574.781677657
Arlington 10,Arlington,-,10,1061.6157176157178,2225.932733932734,1879.3992118992119,26.173160173160174,0,95.8962148962149,0,3.1666666666666665,139.5879675879676,81.70951270951271,761.6245421245421,1475.0552225552226,48.73255813953488,241637.02564102566,246848.48837209304,0,1.4102564102564101,0,49.71464019851117,13.103804797353185,7.991935483870967,0,0,0,0,0,0,6.717948717948718,0,0,0,0,0,0,0,0,0,5.75,0,38.062655086848636,98.45181968569065,0,28.553349875930518,1.0897435897435896,7.435483870967742,12.903225806451612,35.29280397022332,0,47.524813895781634,0,2.82258064516129,0,3.173076923076923,201.8155500413565,0,112.56286186931348,0,2.419354838709677,0,0,0,0,2.5,10.887096774193548,2.5,14.64516129032258,1.0256410256410255,0.8974358974358974,29.87386269644334,0,2.5,40.99214226633581,0,0,0,0,0,31.422456575682382,2.9551282051282053,0,0.5769230769230769,8.110008271298593,15,5.5576923076923075,0,397.8703473945409,2683.886062861869,137.35856079404468,2546.5275020678246,1231.563381063381,1418.7770562770563,346.53352203352205,907.0866418527709,1027.0314309346568,1934.1180727874275,0.47693072725521046,0.05117898359946663,0.5532796936264462,0.6373854136060926,0.15568014107114253,0.8443198589288573,0.011758288907013801,0.04308136244835546,0.03670798828010851,0,0.05117898359946663,0.5310076180894745,0.17589906895300536,0.5166791586182478,0.00579677256628256,4.6076910142245993e-4,908684.735097937
Arlington 11,Arlington,-,11,1043.615277777778,2137.3625,1710.3722222222223,1.5555555555555554,0,324.06944444444446,0,0,19.77777777777778,81.5875,783.4819444444445,1532.3916666666667,42.636170212765954,226292.7659574468,236819.31914893616,0,7.7769784172661875,0,49.36690647482015,0,24.683453237410074,0,0,0,0,0,4.057553956834532,0,0,0,5.748201438848921,0,0,0,0,0,0,0,0,29.755395683453237,77.431654676259,0,90.9568345323741,0,18.258992805755398,15.553956834532375,54.100719424460436,0,14.539568345323742,0,20.964028776978417,4.733812949640288,19.611510791366907,158.24460431654677,0,111.24460431654677,0,6.7625899280575545,0,0,0,0,32.798561151079134,0,0,5.071942446043166,0.3381294964028777,0,9.467625899280575,0,7.100719424460432,12.848920863309353,0,0,0,0,0,0,6.424460431654676,0,0,0,13.525179856115109,14.539568345323742,0,346.58273381294964,2574.856115107914,152.49640287769785,2422.359712230216,1339.1541666666665,1442.9027777777776,426.9902777777778,761.8057553956835,928.841726618705,1690.6474820143885,0.48827247496752557,0.05922521339461589,0.6265451773700841,0.6750856617807122,0.19977438444708268,0.8002256155529173,7.277921061848682e-4,0.1516211894072458,0.03817204615501582,0,0.05922521339461589,0.5494,0.1401646813832233,0.5402510010425593,0.007277173074072542,1.581994146537509e-4,1537708.70713516
Arlington 12,Arlington,-,12,1116.6695156695157,2013.7405731523377,1500.992207139266,2.814814814814815,3.1764705882352944,206.4288587229764,0,42.94444444444444,176.34573487514663,81.03804256745433,857.7589240824535,1484.6868610692138,49.64545454545455,161705.86666666667,219988.47727272726,0,9.871794871794872,0,22.123108377311013,11.79319423572036,0.4193548387096774,0.8873239436619718,0,2.0704225352112675,0,0,1.8732394366197183,8.525641025641026,0,0,0,0,0,0,0,2.6619718309859155,0,0,0,17.243560619298922,43.49815351996179,0,65.92569810925104,7.628205128205129,3.1154020899591095,1.9195820081781008,17.652308391290674,0,31.60350190472862,0,1.113130395274875,0,13.461538461538462,174.53415696827784,0,72.96502172672095,0,2.8555202180826895,0,0,0,0,0.9859154929577464,3.1385733757383005,0,8.240345297592004,14.672444925966053,6.282051282051282,20.429851233122474,0,0,12.337999044723261,0,0,0,0,0,7.416873449131514,4.935897435897436,0,4.92578548212351,4.8384359090856135,1,35.52708559046587,0,518.8621955055395,2395.4960565710226,89.02060252332856,2306.4754540476943,1135.7557399027987,1292.3089492207139,512.748366013072,784.5879786577198,947.2184263563182,1731.8064050140379,0.5545250120880594,0.037161656884860436,0.5640030076589612,0.6417454991224194,0.25462483740415903,0.7453751625958411,0.0013978040927131266,0.1025101552181718,0.04024254347748292,0.0015773981170090856,0.037161656884860436,0.5469539918629878,0.17116373270871904,0.5216637835649649,9.532419586566507e-4,0.007286164425339855,689018.977398009
Arlington 13,Arlington,-,13,1175.3954545454544,2199.2227272727273,1770.3045454545454,9.666666666666666,0,207.70454545454544,0,0,108.42424242424242,103.12272727272727,769.9681818181818,1455.2636363636366,45.93170731707317,214958.17073170733,224961.34146341463,0,6.784172661870503,0,43.064748201438846,0,21.532374100719423,0,0,0,0,0,3.539568345323741,0,0,0,5.014388489208633,0,0,0,0,0,0,0,0,25.9568345323741,67.54676258992805,0,79.34532374100719,0,15.928057553956835,13.568345323741006,47.194244604316545,0,12.683453237410072,0,18.28776978417266,4.129496402877698,17.107913669064747,138.0431654676259,0,97.0431654676259,0,5.899280575539568,0,0,0,0,28.611510791366907,0,0,4.424460431654676,0.2949640287769784,0,8.258992805755396,0,6.1942446043165464,11.20863309352518,0,0,0,0,0,0,5.60431654676259,0,0,0,11.798561151079136,12.683453237410072,0,302.33812949640287,2246.1510791366904,133.02877697841726,2113.122302158273,1127.1772727272728,1287.8863636363637,428.9181818181818,664.5539568345324,810.2661870503597,1474.820143884892,0.5344594887863273,0.05922521339461589,0.5125343871491788,0.5856097918892832,0.19503171575081277,0.8049682842491872,0.004395492346813991,0.0944445248217862,0.04689053363895095,0,0.05922521339461589,0.5494,0.11883204291021958,0.45802644078826177,0.006169609451320656,1.3412194459392729e-4,821475.025911752
Arlington 14,Arlington,-,14,1049.5584045584046,1915.7435897435898,1437.9145299145298,7.037037037037036,0,193.22222222222223,0,17.11111111111111,153.21652421652422,107.24216524216524,907.1623931623931,1439.071225071225,46.715384615384615,143144.57692307694,192501.65384615384,0,2.5384615384615388,0,19.149460035648136,7.221105791073988,1.467741935483871,1.267605633802817,0,2.9577464788732395,0,0,2.676056338028169,2.1923076923076925,0,0,0,0,0,0,0,3.802816901408451,0,0,0,15.626568343060846,43.74750987313459,0,18.955002970677665,1.9615384615384617,5.185597455701954,4.880508859609268,9.475116205920386,0,43.3706531995946,0,2.057928214447978,0,3.4615384615384617,95.57603187362388,0,51.12396463146123,0,4.480236256247161,0,0,0,0,1.4084507042253522,6.287823716492504,0,12.707405724670604,12.550379198266523,1.6153846153846154,16.97558801943173,0,0,11.246828364729318,0,0,0,0,0,8.497518610421835,1.2692307692307694,0,2.3060671722643553,4.5021493726627755,3.5,11.329902491874325,0,250.3015412574704,1546.3219690350538,54.78093873414183,1491.5410303009123,1072.2849002849,1232.1452991452988,477.8290598290598,516.8315800510258,606.970433019956,1123.8020130709817,0.5478595414216583,0.03542660573355664,0.5597225568315323,0.6431681701778336,0.24942224125777407,0.7505777587422258,0.003673266649415697,0.10086016900000892,0.05597939401510352,0,0.03542660573355664,0.5401044187145609,0.10647276763049918,0.36645066523371383,0.0025475793763519747,0.006551179012399207,474892.999144494
Arlington 15,Arlington,-,15,1196.1896043771046,2071.6420454545455,1547.9789562289563,25.610269360269363,0,250.81776094276094,0,0,72.24074074074075,174.9943181818182,787.7022306397307,1340.0997474747473,47.98400000000001,174009.72,205041.68,0,3.971223021582734,0,25.627987932234856,0.46774193548387094,12.813993966117428,0,0,0,0,0,2.0719424460431655,0,0,0,2.935251798561151,0,0,0,0,0,0,0,0,16.065212346252032,42.458923184033424,0,46.55894639127408,0,9.501160362032955,8.458575075423532,28.01299605476909,0,9.279299141332096,0,10.817939197029474,2.41726618705036,10.014388489208633,85.43478765374797,0,59.33801346019958,0,3.5500116036203297,0,0,0,0,16.748201438848923,0.43548387096774194,0,2.81573450916686,0.17266187050359713,0,5.9474355999071715,0,3.6258992805755397,7.432118821072175,0,0,0,0,0,1.0161290322580645,3.2805755395683454,0,0,0.3064516129032258,7.4064748201438855,7.424460431654676,0,184.84938500812254,1379.4491761429567,79.04792295196101,1300.4012531909957,1056.1660353535353,1210.3430134680134,523.6630892255893,412.08783940589467,497.3182873056394,909.4061267115341,0.5774113375434243,0.05730397634002358,0.5098207181452521,0.5842433137151588,0.25277682038486077,0.7472231796151393,0.0123623042969521,0.12107195907376374,0.08447131036260762,0,0.05730397634002358,0.5468604979647229,0.07857770083217883,0.29721395850313376,0.004083029254007832,8.334541716916778e-5,639571.710150029
Arlington 16,Arlington,-,16,1313.9090909090908,2241.1443850267374,1878.3502673796793,21.090909090909093,4.235294117647059,150.65508021390374,7,55,104.22459893048128,20.58823529411765,829.1069518716578,1595.55614973262,47.43333333333333,236259.57575757575,237027.63636363635,0,0,0,42.70732871807113,4.756027691573167,1,3.929577464788732,0,9.169014084507042,0,0,8.533062783480544,0.22033898305084745,1.1864406779661016,0,1.1016949152542372,0,0,0,0,11.788732394366196,0,0,0.3050847457627119,21.906899021246122,53.182143709715916,0,5.768918596323704,0,12.83552160420148,4.997374074958223,10.728336118405347,0,88.35378371926473,0,3.929577464788732,0,1.2033898305084745,86.73120076390546,0,65.9823346860826,0,12.144664597756027,0,0,0,0,5.586536166149439,10.04225352112676,0,36.086178085461924,33.183098591549296,0,18.146813081881113,0,0,9.74528527094772,0,0,0,0.288135593220339,0,0,0.711864406779661,0.4406779661016949,3.929577464788732,6.429935545476247,0,9.024588207209359,0,269.9579851993316,2052.6992122224874,100.89353067557889,1951.8056815469083,1351.6684491978608,1472.008021390374,362.79411764705884,667.9004535688708,851.9166865600381,1519.817140128909,0.586267042715954,0.049151639010149954,0.6031152915575027,0.6568108825227754,0.1618789579426096,0.8381210420573908,0.009410776579955813,0.06722238924918994,0.009186483223334147,0.0018897908345144531,0.049151639010149954,0.5605389385776894,0.09663444129020202,0.4645499082668619,0.0022298313791588235,0.014806318956176227,683211.162541438
Arlington 17,Arlington,-,17,1381.9006734006732,2517.3787878787875,1665.9469696969695,89.00925925925927,0,466.4924242424242,0,3.1111111111111107,168.0723905723906,124.746632996633,1414.6792929292928,2012.4890572390573,41.877419354838715,135951.7741935484,183614,0,5.971960892824201,0,20.29450534729863,7.016771642457963,2.050359712230216,0.8873239436619718,0,2.0704225352112675,0,0,2.2831894427165356,5.092133854845719,1.1864406779661016,0,1.3462992318009999,0,0,0,0,2.6619718309859155,0,0,0.3050847457627119,13.101580112775931,31.461578666625797,0,42.844189257368,4.358974358974359,4.1477112890733006,2.616991057428586,14.393441304029327,0,25.644211398789594,0,1.7794102745972236,0.20143884892086333,9.730229896916885,117.31694581899897,0,55.09390133742025,0,3.305673818548408,0,0,0,0,3.601937929246004,2.2676056338028165,0,9.597780071478743,11.60991033825161,3.5897435897435894,13.571720393301753,0,0.302158273381295,8.065251183374874,0,0,0,0.288135593220339,0,3.0769230769230766,3.80575852225651,0.4406779661016949,3.1950162513542795,4.5064974811931124,0.5755395683453237,22.451527262682205,0,347.4147456847677,1711.795907130916,74.08913150802236,1637.7067756228935,1576.9941077441079,1766.2297979797981,851.4318181818182,557.5434330098035,675.2504615768611,1232.7938945866645,0.5489442749158543,0.043281521587582646,0.62644291567775,0.7016146344301534,0.33822157487044613,0.661778425129554,0.03535791263827281,0.1853087928160003,0.049554176589272025,0,0.043281521587582646,0.5477399462651147,0.09470014559547903,0.3033130018420815,0.0010395698374950297,0.0046119044119039545,575633.630225047
Arlington 18,Arlington,-,18,949.2077922077922,2040.6142093200917,1454.7880061115357,0,10.588235294117647,396.7513368983957,0,0,164.15889992360582,14.327731092436974,732.1504965622612,1547.637127578304,47.604166666666664,204839.2888888889,212989.41666666666,0,0.8461538461538463,0,50.916714104706465,9.076638448684283,17.5,1.267605633802817,0,2.9577464788732395,0,0,6.8285987109095245,4.586701434159061,20.76271186440678,0,19.279661016949152,0,0,0,0,3.802816901408451,0,0,5.338983050847458,24.293809794884037,47.91828415079788,0,23.994536974126376,0.6538461538461539,14.621628073525901,19.954046311768916,31.51511284132435,0,39.38352277944066,0,1.267605633802817,0,22.213168187744458,187.94985952219182,0,124.3447031602916,0,10.031630460730485,0,0,0,0,22.764382907615182,3.23943661971831,0,39.00811649558367,11.319609967497291,0.5384615384615385,26.29999816368878,0,0,13.773261472354335,0,0,0,5.042372881355932,0,0.46153846153846156,12.88070404172099,7.711864406779661,1.6137594799566632,30.293102815065097,0,18.314909010779147,0,487.572433295995,2884.0823677396843,196.29063297647684,2687.7917347632074,1160.9243697478992,1398.6077158135981,585.8262032085561,999.4502451475475,1065.1189378775914,2064.569183025139,0.4651578862248817,0.06805999550224841,0.5689092844917047,0.6853856595851097,0.2870832715625098,0.7129167284374902,0,0.19442741067190183,0.00702128360519983,0.005188749174517176,0.06805999550224841,0.5159037278261177,0.2225223622443218,0.5995773094222804,0.009778451125466468,0.005547158260389086,866751.078734964
Arlington 19,Arlington,-,19,1043.848484848485,2049.4848484848485,1540.939393939394,3.333333333333333,0,407.3636363636364,0,0,58.42424242424242,39.42424242424242,928.4848484848485,1633.651515151515,48.123076923076916,188444.35897435897,206999.61538461538,0,3.1815163254012178,0,36.75049947004587,6.370273794002608,16.72661870503597,0,0,0,0,0,3.6244360443848316,4.105606258148631,14.237288135593221,0,14.321058407511279,0,0,0,0,0,0,0,3.6610169491525424,18.93382608124713,39.22107998086537,0,40.087409602956484,1.3076923076923077,10.818436776002926,15.791976588220951,31.610038175457028,0,11.287432114282499,0,4.014388489208633,0.9064748201438849,20.50376595724724,158.52510481836174,0,99.35561329293802,0,5.566150469454945,0,0,0,0,20.924643336178516,0,0,20.089867089379347,1.2955174322080798,1.076923076923077,17.698216915385554,0,1.3597122302158273,10.837224353502856,0,0,0,3.457627118644068,0,0.9230769230769231,10.618742554847909,5.288135593220339,0.6923076923076923,20.0638852672751,2.5899280575539567,17.299166142965678,0,395.9992402427472,2249.3939294457523,150.9498091227149,2098.4441203230376,1234.242424242424,1393.0454545454543,508.54545454545456,760.19451661617245,810.101901269076,1570.2964178852485,0.5093223722147473,0.0671068802785952,0.6022208093682078,0.6797051735099728,0.24813330770481867,0.7518666922951813,0.0016264249700589947,0.19876391702275517,0.01923617169133411,0,0.0671068802785952,0.5158910712921688,0.17424572483746734,0.452586965039591,0.007705339514900883,6.321185702669797e-4,802558.428196049
Arlington 2,Arlington,-,2,1109.714880952381,2080.324107142857,1562.7136904761903,35.95863095238095,0.4666666666666667,238.3748015873016,0,17,139.62996031746033,86.18035714285715,887.8661706349205,1616.066369047619,41.4219512195122,192928.0487804878,229418.24390243902,0,4.983680555555556,0,68.77112030411448,7.5345203488372094,17.218554959252632,0,0,0,0,0,46.04651162790697,6.970806623931623,0,0,0,0,0,0.4222222222222222,0,0,0,6.634615384615384,8.173086240310077,41.21548399920493,148.53513155933214,0,45.299362701252235,3.203125,27.326913138541045,19.397722868217055,34.50226284535878,0,38.788097545219635,0,0.9222222222222223,0,1.442307692307692,170.79934593023256,3.255813953488372,148.07977849831047,0,8.695494186046512,0,0,0,0,7.025240384615384,0,2.884615384615384,47.16398392466706,10.715843023255815,1.6177083333333333,3.1461805555555555,0,4.681490384615384,24.731803443649373,0,4.651162790697675,0,0,0,6.213247863247863,6.658653846153846,6.046511627906977,11.530240633074936,6.291787790697675,7.535778175313059,1.132051282051282,1.6510416666666667,511.65873086861455,3134.521384292387,174.48908517193402,2960.032299120453,1288.697222222222,1467.628869047619,517.6104166666667,1007.4913380789108,1262.7811562065197,2270.27249428543,0.5334336496616757,0.055666898955077516,0.6194694460336446,0.7054808738736768,0.24881239172753675,0.7511876082724632,0.017285109963834904,0.11458541520950238,0.041426408917223156,2.2432402002378008e-4,0.055666898955077516,0.5562244881991494,0.18677424209939952,0.6969078011006823,0.0093243753709407,0.005151044967686831,1012713.04050674
Arlington 20,Arlington,-,20,1044.1681096681095,2024.6233766233765,1564.4805194805194,131.7027417027417,0,230.49350649350652,0,2.6666666666666665,70.13347763347764,25.146464646464644,883.5367965367964,1570.0295815295817,46.20967741935484,131637.29032258064,175960.64516129033,0,0,0,34.13034137025543,5.717951778467414,12.5,0.7605633802816901,0,1.7746478873239435,0,0,4.571735497732156,2.754237288135593,14.83050847457627,0,13.771186440677965,0,0,0,0,2.2816901408450705,0,0,3.813559322033898,15.920744807830031,30.73454285032227,0,13.00584865122941,0,9.993315827166388,14.108021007400334,21.266173311052757,0,24.401169730245883,0,0.7605633802816901,0,15.04237288135593,122.33015039388876,0,83.27214132251135,0,6.730842683217952,0,0,0,0,16.099307710670804,1.943661971830986,0,26.591310575316303,6.422535211267606,0,17.27882549534495,0,0,8.978037717832418,0,0,0,3.601694915254237,0,0,8.898305084745763,5.508474576271186,0.7605633802816901,21.26856051563619,0,10.715803294342326,0,311.7283361184053,1876.78240630222,132.78885175459536,1743.9935545476246,1113.8326118326117,1264.9437229437228,460.1428571428572,654.276796371449,686.9726665075198,1341.2494628789686,0.5157344925106766,0.07075346151407402,0.5501431153532554,0.6247797677083867,0.22727331041206963,0.7727266895879304,0.06505048950012259,0.11384512752091139,0.01242031724853606,0,0.07075346151407402,0.5121885864788679,0.14814381261182707,0.39015800260569994,0.00696821995156916,0.0031722123163365683,513358.278890858
Arlington 21,Arlington,-,21,1218.0844155844156,2428.3766233766232,1669.155844155844,116.42857142857143,0,383.961038961039,0,0,149.96753246753244,108.86363636363636,1071.4935064935066,1714.253246753247,39.9,120538.5,198967.5,0,0,0,31.525423728813557,5.847457627118644,15,0,0,0,0,0,3.559322033898305,3.305084745762712,17.796610169491526,0,16.525423728813557,0,0,0,0,0,0,0,4.576271186440678,14.23728813559322,24.915254237288135,0,14.491525423728813,0,9.152542372881356,16.016949152542374,23.389830508474574,0,8.898305084745763,0,0,0,18.050847457627118,128.64406779661016,0,85.9322033898305,0,5.338983050847458,0,0,0,0,18.305084745762713,0,0,23.89830508474576,0,0,16.779661016949152,0,0,8.64406779661017,0,0,0,4.322033898305085,0,0,10.677966101694915,6.610169491525424,0,24.406779661016948,0,10.932203389830509,0,316.271186440678,1803.3050847457625,138.0508474576271,1665.2542372881355,1107.2077922077922,1416.7532467532467,759.2207792207793,639.9152542372881,636.3559322033898,1276.2711864406779,0.5016044067705966,0.07655434935852248,0.4559456640907025,0.5834157820146001,0.3126453993635854,0.6873546006364147,0.047945022327994226,0.15811428724229218,0.04482979918175255,0,0.07655434935852248,0.498605577689243,0.12950689872250246,0.2953427334649793,0.006595743427257603,0,670297.098564021
Arlington 3,Arlington,-,3,1269.5,2171.5,1253.5,1.5,0,518.5,0,0,52.5,345.5,901,1731,35.96666666666667,230134.06666666668,241061.26666666666,0,11.484375,0,37.03125,5.859375,0,0,0,0,0,0,0,1.640625,0,0,0,0,0,0,0,0,0,0,3.984375,3.75,18.984375,0,22.96875,9.609375,0,19.21875,12.421875,0,66.09375,0,0,0,0,48.046875,0,51.328125,0,5.15625,0,0,0,0,12.421875,0,0,3.515625,7.03125,4.453125,8.671875,0,5.390625,3.515625,0,0,0,0,0,0,12.1875,0,8.203125,4.921875,0,0,4.453125,268.125,1508.671875,98.4375,1410.234375,1424,1555.5,918,523.359375,581.484375,1104.84375,0.58461892700898,0.06524778623582414,0.6557679023716325,0.7163251208841814,0.42274925166935295,0.577250748330647,6.90766751093714e-4,0.23877504029472715,0.15910660833525214,0,0.06524778623582414,0.5263046245226983,0.0976787358968455,0.2896903062399263,0.008850448998388211,0.0032379691457517846,430591.188241488
Arlington 4,Arlington,-,4,1290.5333333333333,2401.0333333333333,1751.95,22.983333333333334,6.533333333333333,246.01666666666668,0,1,291.58333333333337,80.96666666666667,950.7833333333333,1829.5166666666667,35.19047619047619,170059.47619047618,179350.47619047618,0,0,0,13.186046511627907,5.8604651162790695,13.674418604651162,0,0,0,0,0,48.348837209302324,0,0,0,0,0,0,0,0,0,0,0,6.837209302325581,23.930232558139533,122.5813953488372,0,19.53488372093023,0,24.906976744186046,13.186046511627907,2.9302325581395348,0,17.093023255813954,0,0,0,0,78.62790697674419,3.4186046511627906,84.9767441860465,0,7.325581395348837,0,0,0,0,0,0,0,36.13953488372093,8.790697674418604,0,0,0,0,2.9302325581395348,0,4.883720930232558,0,0,0,0,0,6.348837209302325,8.302325581395348,4.883720930232558,4.883720930232558,0,0,263.72093023255815,1725.906976744186,27.83720930232558,1698.0697674418604,1444.3333333333335,1654.4833333333336,649.0833333333335,559.6744186046511,677.3720930232557,1237.046511627907,0.5374908025711153,0.016129032258064516,0.6015465563437965,0.6890713720481461,0.27033499465507915,0.729665005344921,0.009572267495939249,0.10246282850439395,0.0337215920922936,0.0027210506587441517,0.016129032258064516,0.5475720489538096,0.08359772746424102,0.3364249178244638,0.00549182151224941,0.0036612143414996062,336902.99042654
Arlington 5,Arlington,-,5,1093.4074074074074,2146.7515151515154,1725.707744107744,57.74814814814815,0,187.0154882154882,0,60.58181818181818,27.443771043771044,88.25454545454545,911.6821548821548,1637.6323232323232,40.56060606060606,160020.63636363635,195328.1724137931,0,1.3237410071942446,0,21.078934035869896,13.380281690140844,10.539467017934948,0,0,0,0,0,8.437126355253824,0,0,0,0.9784172661870504,0,0,0,0,0,0,0,11.619718309859154,5.064748201438849,60.01084203060087,0,99.28483128989765,0,8.389603809909818,11.802411591853277,9.20863309352518,0,27.826932819941227,0,3.568345323741007,0.8057553956834533,3.338129496402878,61.79440672813862,0,84.42820954504002,0,1.1510791366906474,0,0,0,0,5.58273381294964,0,0,11.778802310264464,24.001215928665516,0,19.217144594183807,0,10.363562670989968,54.65183909210659,0,0,0,0,0,26.056338028169012,1.0935251798561152,0,9.154929577464788,0,2.302158273381295,2.4748201438848922,0,413.2181578680717,2420.3156348160906,90.04134157462762,2330.274293241463,1240.5959595959596,1469.6498316498316,421.043771043771,870.5141351707366,928.1711419596717,1798.6852771304084,0.5093311450767677,0.037202313731064036,0.5778945308015304,0.6845924278041585,0.1961306504605188,0.8038693495394811,0.02690024799822831,0.08711557294617252,0.04111074096450168,0,0.037202313731064036,0.5160275417612024,0.14053654043244726,0.48799457842430277,0.005497800517923601,0.011180248742934525,430441.56300668
