city_town,Ward,Pct,Biden_20,Trump_20,Clinton_16,Trump_16,PVI_N,PVI
Cambridge,8,3,876.5849969501769,46.820633472902145,941.7867734785614,42.86223517928774,43.554063501951305,D+44
Cambridge,9,1,2351.012975716463,136.1838039989599,2150.9534643435804,134.07933334987393,42.59104212568966,D+43
Cambridge,9,2,1871.0325021001363,170.1434969064554,1637.0865878996874,190.1457737390023,38.94065814377742,D+39
Cambridge,9,3,1809.891498285955,199.01571232510298,1661.4612877725017,194.5893486331974,38.070347011220704,D+38
Canton,-,1,1332.5173078039475,693.5166650341404,1045.9348141244177,650.9970008065544,12.140240512613431,D+12
Canton,-,2,1399.3962572532714,744.022679432218,1093.4131747752801,721.1618820650174,11.235926464216007,D+11
Canton,-,3,1195.08769982238,611.2400088809947,998.645648312611,578.3692273534635,13.093520909430556,D+13
Canton,-,4,1299.8907346747776,817.8380907814693,979.0465605989705,779.3053345811885,7.0491762957215816,D+7
Canton,-,5,1397.2240671793018,756.5065713801217,1121.7325943835572,733.2052588445968,11.09202832664341,D+11
Canton,-,6,1263.994331921749,657.5779694504438,1018.6018746200272,593.3441071918826,12.85268696729418,D+13
Canton,-,7,1333.8896013445722,684.2980150406124,1050.6253331851362,674.6171891572966,11.952951515860333,D+12
Carlisle,-,1,2772,767,2302,732,25.448872798475108,D+25
Carver,-,1,1017,1161,818,1051,-6.403482293908685,R+6
Carver,-,2,1066.3389121338912,1160.937238493724,794.7322175732218,1087.9539748953976,-6.463760217593389,R+6
Carver,-,3,1193.6610878661088,1182.0627615062763,916.2677824267782,1067.0460251046024,-3.342163433533613,R+3
Charlemont,-,1,492,235,407,228,14.260162609750848,D+14
Charlton,-,1,952,907,712,945,-4.419203710607189,R+4
Charlton,-,2,887,1145,652,1029,-10.29674800276153,R+10
Charlton,-,3,955.5055698371893,1099.566409597258,686.9840045701228,980.9857183661811,-7.628838244094688,R+8
Charlton,-,4,964.4944301628107,975.4335904027421,658.0159954298772,901.0142816338189,-5.37446893618222,R+5
Chatham,-,1,1601.5609645131938,945.3694267515923,1236.093721565059,925.781619654231,8.517014674593193,D+9
Chatham,-,2,1505.4390354868062,888.6305732484076,1161.9062784349408,870.2183803457689,8.517014674593193,D+9
Chelmsford,-,1,1120.9722135644186,688.504572666067,878.1642671541593,674.4790261343652,7.714880230928845,D+8
Chelmsford,-,10,1149.5152515938566,744.8499223126951,855.0203502466011,667.8621811450803,6.913647966915349,D+7
Chelmsford,-,11,1373.1951758399503,748.1979997456867,1040.840570602421,738.9298896677537,10.134178378236381,D+10
Chelmsford,-,2,1178.5047512052292,647.2948853285129,915.4319388079005,595.2255809117054,11.013574926175185,D+11
Chelmsford,-,3,1302.4580425927425,780.4388663979934,1034.9495337839098,781.7537303876308,8.193961491398793,D+8
Chelmsford,-,4,1361.193419857786,723.2019860749043,1076.1055046191368,736.228994561381,10.801578130114219,D+11
Chelmsford,-,5,1429.5310534265654,753.657190757412,1119.1162715584605,803.8094832915419,10.323859432234839,D+10
Chelmsford,-,6,1261.340519353258,705.9024987751102,1009.2324840764331,707.5031847133757,9.888006035621032,D+10
Chelmsford,-,7,1240.4761904761904,687.3015873015872,953.1746031746031,634.1269841269841,10.661152746511327,D+11
Chelmsford,-,8,1218.1300801583814,622.4139254018903,888.8771465153525,629.8766661351929,10.975945047040014,D+11
Chelmsford,-,9,1265.683301931621,721.2365652381404,934.0873294610221,691.2042789249888,9.152457406595216,D+9
Chelsea,1,1,383.1803443868299,125.0465614120935,393.8708442276665,70.98818638996657,28.108612087912633,D+28
Chelsea,1,2,383.770802686838,114.81265651133445,387.1624860340331,67.01803489591781,29.169741703536744,D+29
Chelsea,1,3,399.12010538708626,89.87631458892442,380.3089089367726,61.31742016916089,32.0077770930139,D+32
Chelsea,1,4,401.0157439457194,60.93165623936261,371.0387559395906,34.999108466183614,37.20216985309307,D+37
Chelsea,2,1,855.6823825084941,234.76126717021265,689.7695863353426,202.31196138963975,26.208000195130932,D+26
Chelsea,2,2,531.631394591097,107.27853198829881,495.781367634388,67.90431720912864,33.68722682210185,D+34
Chelsea,2,3,418.15979736272755,82.75616643953703,404.480066400014,44.737610112289744,34.8357789985217,D+35
Chelsea,2,4,494.8347191457756,118.97971609118477,446.62413993830694,82.68337664968976,30.612855938244966,D+31
Chelsea,3,1,469.0571781469545,123.15542618871082,453.4329948465339,94.00693277002475,29.199151221502404,D+29
Chelsea,3,2,580.0442827809585,117.64456293154986,547.3713877638902,95.6399810476464,32.34584480931547,D+32
Chelsea,3,3,471.2463941986473,129.96647251271506,455.070613792009,82.84092350826444,29.57262469082712,D+30
Chelsea,3,4,524.9205057682515,130.2370240668559,493.73955550174674,79.21213058999354,31.19968561174299,D+31
Chelsea,4,1,624.0927595226835,180.4156214219688,519.2330081310688,140.79945665104015,26.32147090527117,D+26
Chelsea,4,2,528.3218727139722,237.09144111192393,506.8529626920264,185.75274323335773,19.253008484894927,D+19
Chelsea,4,3,573.9182233244431,213.72008349792,481.11222338240344,172.02756889149222,21.480724483050373,D+21
Chelsea,4,4,536.4885550409451,161.18472864170147,493.36961045358055,116.76493461085545,27.00119213660763,D+27
Cheshire,-,1,1124,775,978,741,6.352685798993085,D+6
Chester,-,1,313,415,238,372,-10.564844139753642,R+11
Chesterfield,-,1,510,287,398,267,10.360992041000861,D+10
Chicopee,1,A,762.338037002195,609.4976481655692,615.0893697083726,596.4502978990279,1.5731922135293508,D+2
Chicopee,1,B,970.1268774924715,737.452500492104,792.1846347018454,713.7393734721128,3.0951059227047995,D+3
Chicopee,2,A,662.4007636900113,355.7069202555987,688.3713122953179,293.76392295500534,15.78469047846559,D+16
Chicopee,2,B,841.109381237525,696.6284420632419,698.194774661204,605.281874146444,2.4319713965893053,D+2
Chicopee,3,A,765.9038000684696,617.800410818213,668.350222526532,515.6261554262239,4.112249920972677,D+4
Chicopee,3,B,655.5638677219072,466.2136866381156,620.9203873416875,396.5871452173556,7.923019484523652,D+8
Chicopee,4,A,811.210372035307,524.1234422045843,677.9476448690033,483.75064877900303,7.891408185170812,D+8
Chicopee,4,B,780.2940594112837,439.75012350572786,691.635979683737,450.66240623008514,10.562357949297718,D+11
Chicopee,5,A,907.2985119951412,565.945338597024,715.9201336167629,528.2927421803827,7.987296962381995,D+8
Chicopee,5,B,791.6869116307319,552.8457333738232,676.9301548739751,538.2484057090799,5.628615470954379,D+6
Chicopee,6,A,830.2591527280158,609.1812878802393,672.468658392888,598.0110100173076,3.707134390694955,D+4
Chicopee,6,B,865,964,716,943,-6.418876242988647,R+6
Chicopee,7,A,695.9407337723425,439.52963311382877,639.8739416745061,391.72624647224836,9.895783323336616,D+10
Chicopee,7,B,785.5323322096231,429.9859025436715,680.7293901317806,391.78669935642046,12.33819300421507,D+12
Chicopee,8,A,833.3311965393568,618.1491234875696,687.102866281645,550.0669718473468,4.804378098638784,D+5
Chicopee,8,B,759.6688034606432,611.8508765124304,633.897133718355,550.9330281526532,2.7681865767099967,D+3
Chicopee,9,A,846,631,697,564,4.60929254692698,D+5
Chicopee,9,B,938.3351990049752,766.3389303482587,765.383395522388,729.0730721393035,1.5099639244946061,D+2
Chilmark,-,1,793.3729372937294,110.63366336633663,614.963696369637,93.68976897689768,35.58432597744432,D+36
Clarksburg,-,1,583,390,510,327,8.641029226117746,D+9
Clinton,-,1,1364.2633552014995,761.9409559512652,1083.1480787253984,731.4686035613871,10.358389486893637,D+10
Clinton,-,2,1067.7366447985005,621.0590440487348,858.8519212746016,614.5313964386129,9.180269431340859,D+9
Clinton,-,3,1197,757,930,718,7.304816379356738,D+7
Clinton,-,4,1059,746,895,684,5.996605679496003,D+6
Cohasset,-,1,1270.6309252217998,540.1384030418251,964.1401774397972,529.1432192648923,15.891560109268287,D+16
Cohasset,-,2,1288.9990982867448,566.5151036970243,961.5933273219116,553.6251127141569,15.022931342044766,D+15
Cohasset,-,3,1289.3699764914554,558.3464932611505,969.2664952382911,546.2316680209508,15.411360868562996,D+15
Colrain,-,1,670.5579514824798,307.6711590296496,516.2991913746631,258.49865229110515,15.957591460999488,D+16
Concord,-,1,1817.9670877619237,337.48702161033265,1557.1626581891308,320.47393086584776,31.940226016427864,D+32
Concord,-,2,1970.2291689035312,386.812501362301,1736.497048549583,402.35577167592487,30.70120185694555,D+31
Concord,-,3,2067.006163328197,436.8335901386749,1772.153312788906,465.69106317411405,29.22044714816405,D+29
Concord,-,4,2328.993836671803,474.1664098613251,1849.846687211094,437.308936825886,30.348222358422493,D+30
Concord,-,5,1839.803743334545,341.70047702736633,1544.3402932612858,325.1702974582273,31.792468694379174,D+32
Conway,-,1,989,278,865,249,26.120731565772605,D+26
Cummington,-,1,413,162,334,156,18.39513396504856,D+18
Dalton,-,1,1305,560,1091,491,17.764007490506508,D+18
Dalton,-,2,1377,479,1099,449,20.992244241277024,D+21
Danvers,-,1,1317.4652498564044,746.7932222860425,1051.8075818495117,719.2435381964389,10.029558263533167,D+10
Danvers,-,2,1256,796,1033,815,6.946596586933717,D+7
Danvers,-,3,1097.6042865674367,760.239890296739,889.6824843756538,764.1168370794994,4.845647667069908,D+5
Danvers,-,4,1336.7347447073475,773.2029887920299,1004.1581569115816,780.799501867995,8.355849163982631,D+8
Danvers,-,5,1249.930463576159,935.9668874172186,971.5099337748344,883.6396247240618,3.226192144076312,D+3
Danvers,-,6,1278.4765550139598,1049.8702313751855,1044.2266923410152,987.1325984613691,1.530890716628508,D+2
Danvers,-,7,1277,860,952,810,5.422793639432388,D+5
Danvers,-,8,1019.7887002786927,802.9267798327844,805.615150747403,724.0678996706359,2.704970530552253,D+3
Dartmouth,-,1,1013.3228191227205,1260.896007885658,859.7890586495811,1041.150813208477,-6.882461277748137,R+7
Dartmouth,-,2,820.5495213028114,710.8492116133995,706.7565917678711,623.8071722480271,1.6199816564243963,D+2
Dartmouth,-,3,410.16535467646924,291.75075098675825,479.1513356752474,272.2987119885348,9.44442245566397,D+9
Dartmouth,-,4,974.8096746189177,768.4375933571085,871.290912153781,639.513863187216,4.98665095269788,D+5
Dartmouth,-,5,1154.1526302790812,912.0664361570758,946.0121017535195,810.2294393677452,3.1970325263156796,D+3
Dartmouth,-,6,981.4701492537314,860.3159203980099,943.9950248756219,728.7487562189054,3.040142362921472,D+3
Dartmouth,-,7,1207.1679104477612,1025.8271144278608,1043.5696517412935,842.2674129353234,2.8993317915733896,D+3
Dartmouth,-,8,1596.3619402985075,914.8569651741294,1345.4353233830846,826.9838308457712,11.064378533983966,D+11
Dartmouth,-,9,1634,1033,1390,953,8.613570331751774,D+9
Dedham,-,1,1648.2609167344724,457.4344995931652,1404.1087605098996,434.98372660699755,25.631571322892565,D+26
Dedham,-,2,1635.7390832655276,729.5655004068349,1301.8912394901004,725.0162733930024,15.136995334495495,D+15
Dedham,-,3,1390.9474070984527,594.4857203859915,1113.1205570829893,600.0076388238666,15.958126826003127,D+16
Dedham,-,4,1502,639,1212,652,16.019582277896937,D+16
Dedham,-,5,1536.7613065207086,789.3057812301371,1165.1540552587871,809.8733236354542,11.073540662584215,D+11
Dedham,-,6,1551.7412587412587,675.3643856143856,1226.7397602397602,658.4567932067932,15.81938711299058,D+16
Dedham,-,7,1494.5500276395799,885.844112769486,1197.9856274184633,897.6622443338861,8.408676358872757,D+8
Deerfield,-,1,2425,839,1968,777,21.36129505205655,D+21
Dennis,-,1,1400.1087337776219,941.6534549280955,1077.0869870220974,948.1241669589617,4.979977979680683,D+5
Dennis,-,2,1430.1669589617677,932.0098211153982,1182.3335671694142,843.9519466853735,7.785403694075432,D+8
Dennis,-,3,1008.9831208842468,615.3611187666182,771.6392010115087,607.7556967241076,7.5344806973354554,D+8
Dennis,-,4,1149.2955462180075,715.0596587570669,903.6613543625522,698.2599844258436,7.480864577810998,D+7
Dennis,-,5,1192.4456401583561,733.9159464328214,952.2788904344275,652.9082052057137,8.984714086944045,D+9
Dighton,-,1,714.8237826203928,819.9028786655906,554.7032553134248,746.2760290556901,-6.976363991686046,R+7
Dighton,-,2,719.409443430657,837.5214416058394,521.7139598540147,697.9345346715329,-7.045984080806178,R+7
Dighton,-,3,704.7667739489502,815.5756797285701,525.5827848325606,704.789436272777,-7.017351233638641,R+7
Douglas,-,1,769.7265068049255,991.400194426442,532.9601425793908,901.7874270900843,-10.984199889317297,R+11
Douglas,-,2,885.2734931950745,1041.5998055735581,675.0398574206092,962.2125729099157,-7.9674196192860975,R+8
Douglas,-,3,803,923,572,821,-7.66106859174781,R+8
Dover,-,1,2761,1142,2063,1137,16.16925440215806,D+16
Dracut,-,1,893,820,654,777,-2.540876499776007,R+3
Dracut,-,2,884.5860041164364,829.0402822699207,675.8709203175537,848.5871802411056,-3.55496812395929,R+4
Dracut,-,3,978.7662558972186,1004.8340806652476,743.8470701578385,961.0667242941623,-5.043617393148459,R+5
Dracut,-,4,1097.2713289978153,1184.2588560165484,770.8853346277765,1115.781005177532,-6.926407300920712,R+7
Dracut,-,5,894,1010,705,947,-6.779456887151247,R+7
Dracut,-,6,923,869,761,824,-1.8789654731560246,R+2
Dracut,-,7,1012.7681540525421,845.5972536163226,774.2486228976994,791.8012122004704,0.43887079440393384,EVEN
Dracut,-,8,1009.6191360891779,1221.15838365072,779.723176962378,1067.3116581514166,-7.865753977828415,R+8
Dracut,-,9,973.9891208468098,995.1111437812408,752.4248750367539,954.4522199353131,-4.780949710016314,R+5
Dudley,-,1,805.5925312369511,910.220893424983,634.3886157774709,815.6764510326663,-6.261301299587046,R+6
Dudley,-,2,647.111959894963,762.8207209357842,473.54881833373116,681.3960372403915,-8.053146360177642,R+8
Dudley,-,3,582.2774869109948,699.1884816753926,460.81151832460733,638.4554973821989,-7.931935595169887,R+8
Dudley,-,4,709.018021957091,819.76990396384,544.2510475641906,735.4720143447432,-7.121742213955024,R+7
Dunstable,-,1,1243,877,954,837,4.4291802267661495,D+4
Duxbury,-,1,1326,753,968,697,9.525656415993556,D+10
Duxbury,-,2,1217,680,883,668,9.159161284417216,D+9
Duxbury,-,3,1168,659,828,576,10.030828665594772,D+10
Duxbury,-,4,1122,625,853,631,9.380875090850104,D+9
Duxbury,-,5,1054,714,826,697,5.379782665516341,D+5
Duxbury,-,6,1023,601,779,619,7.883673408193204,D+8
East Bridgewater,-,1,1034,1098,761,1002,-5.6609871002391845,R+6
East Bridgewater,-,2,1008,1088,791,1042,-5.957978857982776,R+6
East Bridgewater,-,3,1111,1159,874,1077,-4.71894019800605,R+5
East Bridgewater,-,4,1030,1021,748,952,-4.345017956880238,R+4
East Brookfield,-,1,593,741,417,664,-9.923764935601714,R+10
East Longmeadow,-,1,1097.775678866588,867.3974025974026,817.1471074380165,843.4318772136954,1.0687878285279506,D+1
East Longmeadow,-,2,1026.3015278814769,828.0428023343911,809.70028071051,832.2857848026922,0.7665403350147426,D+1
East Longmeadow,-,3,1088.30404415015,947.8574489315922,834.2633519958754,897.2778011304491,-0.718133382886843,R+1
East Longmeadow,-,4,1072.167234989674,1042.3849178012322,838.8454395645552,980.6657643647208,-3.1696587830383374,R+3
East Longmeadow,-,5,1010.4515141121112,937.3174283353821,789.0438202910428,887.3387724884427,-2.092838787206608,R+2
Eastham,-,1,2864,1151,2203,1199,16.570319634817476,D+17
Easthampton,-,1,1501.398616627111,475.7757676516033,1190.647927517881,504.32600644141223,21.564142169743906,D+22
Easthampton,-,2,1598.1853748340834,412.7526182817475,1292.974837178634,423.418462056679,25.82078312994305,D+26
Easthampton,-,3,1690.1392809169095,472.63381190796014,1283.3726427437502,487.8552762416482,23.83921921706054,D+24
Easthampton,-,4,1652.276727621896,367.83780215868904,1334.0045925597346,415.40025526026056,27.476094675141592,D+27
Easthampton,-,5,1354,796,1112,768,9.445355892144637,D+9
Easton,-,1,1143.4421790277906,687.6372313443954,876.5495316310455,674.3937188208247,7.981615209070336,D+8
Easton,-,2,1422.95302796135,848.8386710791475,1092.122019780009,827.0284852758515,8.266451440867916,D+8
Easton,-,3,1024.019366044794,634.6348603268884,780.9441326755834,615.4275428093363,7.336062886246331,D+7
Easton,-,4,1352.3453387274765,789.7407716383675,1014.9248831368134,759.8684878790475,8.691946808706652,D+9
Easton,-,5,1333.9792074630113,802.7281208353731,983.5004861564404,731.3536894344268,8.424162627118525,D+8
Easton,-,6,1260.703125,925.39111328125,931.51953125,867.60888671875,3.2630762408474734,D+3
Easton,-,7,1177.5577557755776,778.0292314945781,876.4394153701085,755.3191890617634,5.51102980904572,D+6
Edgartown,-,1,2185,854,1787,779,19.119587734947174,D+19
Egremont,-,1,783,174,621,147,29.64559324245212,D+30
Erving,-,1,550,355,420,300,7.946596586933719,D+8
Essex,-,1,1650,796,1272,758,13.535790235108603,D+14
Everett,1,1,508.9004891195632,202.8827641622368,464.93360380665445,186.70776652731368,19.679879723668993,D+20
Everett,1,2,504.51218321510356,213.66485476502208,464.54667506299046,192.51987085837726,18.718813842921023,D+19
Everett,1,3,466.1127596439169,216.7359050445104,434.7774480712166,189.31750741839764,17.185357825694958,D+17
Everett,2,1,592.6421404682275,240.80267558528428,519.0635451505017,224.74916387959865,18.73774945442247,D+19
Everett,2,2,575.7112710456319,222.28474445735964,522.9929580477926,205.62130520355697,20.224473059108895,D+20
Everett,2,3,529.9192917056923,195.4402447967756,496.8391498142242,179.9240131523828,21.483146961663024,D+21
Everett,3,1,697.9990142927551,270.75160177427307,573.3563331690489,285.29324790537214,17.826096397468007,D+18
Everett,3,2,601.2750897533549,236.60653392935308,525.2324434395898,240.5577680738844,18.499803498624512,D+18
Everett,3,3,555.9277607557549,218.83067548518508,486.2578434379814,222.30935698111645,18.514357111366074,D+19
Everett,4,1,656.8171266443126,297.5754449316482,636.7397472272376,298.2924941965437,16.717286997092817,D+17
Everett,4,2,603.4740476076361,246.15575949379814,595.5514270247112,241.25490333928732,19.352473284482528,D+19
Everett,4,3,588.0168648164209,219.8037317127956,567.085234463303,213.73509682930796,20.96436950821534,D+21
Everett,5,1,620.0664665319481,233.7302485565711,523.0654443256643,232.52364778107605,19.28336754978043,D+19
Everett,5,2,575.3454737867264,199.42175278006206,523.688425086812,209.14945884213037,21.153610555332914,D+21
Everett,5,3,550.8110226989888,179.99226632257015,527.6120512509036,192.80166311441917,22.56592329754752,D+23
Everett,6,1,575.5086206896551,226.8774954627949,480.4813974591651,204.30852994555352,19.260678670983843,D+19
Everett,6,2,636.2128978475932,238.0908717755069,545.9440091842014,213.15464591501828,20.6281809091896,D+21
Everett,6,3,652.7474793767186,233.352428964253,572.8322639780018,207.77956003666364,21.78708521223247,D+22
Fairhaven,-,1,969.9221514508139,582.9232130219391,806.9752300070771,587.7728237791932,8.537276719568442,D+9
Fairhaven,-,2,897.5699388709097,676.3725278676735,731.4261057173678,589.8597626752967,4.519144582232137,D+5
Fairhaven,-,3,655.4300611290903,649.6274721323265,593.5738942826322,546.1402373247033,-0.6569336395743086,R+1
Fairhaven,-,4,905.0778485491861,731.0767869780609,730.0247699929229,693.2271762208068,1.6993794654792338,D+2
Fairhaven,-,5,874,839,711,759,-1.949920970281288,R+2
Fairhaven,-,6,791,796,691,648,-1.0963604560233264,R+1
Fall River,1,A,765,763,816,640,1.2368626211675893,D+1
Fall River,1,B,594.9456521739131,513.6364130434782,595.9372282608696,430.3440217391304,4.036917784547067,D+4
Fall River,1,C,637,613,622,481,1.7604512405673844,D+2
Fall River,2,A,523.054347826087,392.3635869565217,515.0627717391304,320.6559782608696,7.536761164578632,D+8
Fall River,2,B,442,395,491,276,6.421371188890368,D+6
Fall River,2,C,522,455,567,372,5.091449646191792,D+5
Fall River,3,A,381.73015442969387,550.3876998103495,685.8553237604985,465.33134651855863,-0.5008995271613026,R+1
Fall River,3,B,644.2698455703062,515.6123001896505,651.1446762395015,402.66865348144137,6.7724787792755485,D+7
Fall River,3,C,713,619,641,456,3.997393052715781,D+4
Fall River,4,A,535,348,551,267,12.099086072756538,D+12
Fall River,4,B,522,319,561,215,15.230170156221579,D+15
Fall River,4,C,561.3640250254358,312.67484436485205,678.0412797075298,228.72543588828898,17.852302017582122,D+18
Fall River,5,A,396,285,438,180,12.457522150977073,D+12
Fall River,5,B,342.9364853318143,195.8217032184563,382.6972372543435,137.17459413272573,16.798889833593165,D+17
Fall River,5,C,482,341,541,244,11.873691879700655,D+12
Fall River,6,A,722.0783303272352,718.5119814480804,754.4300438031435,538.7861375934037,2.2635385550611953,D+2
Fall River,6,B,493.9216696727647,366.4880185519196,538.5699561968564,290.21386240659626,9.377636912247178,D+9
Fall River,6,C,652,502,625,439,5.8286802381787854,D+6
Fall River,7,A,766.9468132701614,558.7780809474201,752.6834093258352,477.45013764155283,7.711033372675146,D+8
Fall River,7,B,576.4608275112306,353.62788552326765,516.5763923351789,304.2915799563096,10.679432189527805,D+11
Fall River,7,C,709.0037238613578,426.539673446004,628.4351188771126,307.1085648811229,12.830947933527636,D+13
Fall River,8,A,657.993125,459.5203125,621.1990625,351.5471875,9.452052749027484,D+9
Fall River,8,B,943.844640670748,672.9712237157306,909.0276011445303,586.2239266702156,7.792596016719111,D+8
Fall River,8,C,888.450359329252,730.0662762842693,845.3398988554698,619.4785733297844,4.485291934139712,D+4
Fall River,9,A,1102.492561983471,873.996694214876,938.7371900826446,755.9404958677686,3.8559486456633763,D+4
Fall River,9,B,850.668622520257,625.234143615535,751.7138865604918,548.6943280245879,5.970536109291025,D+6
Fall River,9,C,947.8388154962719,598.769162169589,768.5489233568636,473.3651761076435,9.80616803984865,D+10
Falmouth,-,1,2096,522,1793,513,27.234792550190612,D+27
Falmouth,-,2,1648,684,1386,707,16.819260646038458,D+17
Falmouth,-,3,1460,824,1150,810,9.75287513402282,D+10
Falmouth,-,4,1483,961,1219,859,8.00661087605018,D+8
Falmouth,-,5,1752,852,1349,886,12.337777218659918,D+12
Falmouth,-,6,1653,808,1333,771,13.665022739094812,D+14
Falmouth,-,7,1368,922,1094,913,5.550076653527592,D+6
Falmouth,-,8,1346,930,1070,907,5.06124868771326,D+5
Falmouth,-,9,1328,816,1073,799,8.040145468331206,D+8
Fitchburg,1,A,761.5528974942965,414.83674426691834,666.5970692593711,344.34839911266687,13.546066095910225,D+14
Fitchburg,1,B,863.0579954036253,456.5024351499957,696.6606341736806,450.7588418860391,11.47809649014394,D+11
Fitchburg,2,A,706.9929963529706,369.3412506673356,617.0425702230027,299.69937801105044,14.686047486123233,D+15
Fitchburg,2,B,818.1138657159948,592.3048728958827,697.524004489641,563.6230846326278,4.9864814714080214,D+5
Fitchburg,3,A,1147,855,961,832,3.801060963137226,D+4
Fitchburg,3,B,870.842,575.37775,706.187,496.70925,7.784675634957516,D+8
Fitchburg,4,A,574.611374407583,348.1299135768051,641.6091441315863,347.86283802620574,11.857054210062767,D+12
Fitchburg,4,B,714.9513526484361,333.95444995120437,645.4166103380204,265.81347544220904,17.6560059414403,D+18
Fitchburg,5,A,1072.63326875173,856.360918903958,823.3866592859121,816.5978411292555,1.3792888946260295,D+1
Fitchburg,5,B,604.9569975697345,311.5443135945226,635.8652153835543,257.55957387915095,16.810801376576446,D+17
Fitchburg,6,A,1044,725,854,626,6.6722636560910935,D+7
Fitchburg,6,B,718.2872516556291,347.6473509933775,644.7110927152318,286.02731788079467,16.51776194851825,D+17
Florida,-,1,209,203,191,170,7.313267088249198e-4,EVEN
Foxborough,-,1,1160.556445156125,706.0928742994396,958.6789431545236,740.5364291433146,7.685466785691231,D+8
Foxborough,-,2,1561.4374339563465,1006.0762152185405,1235.2881570750096,925.5247797319722,7.402605749955871,D+7
Foxborough,-,3,1256.0061208875286,870.8309104820199,975.0328997704667,815.938791124713,5.200382459100017,D+5
Foxborough,-,4,1410,918,1031,881,5.825043611607161,D+6
Foxborough,-,5,1352,856,932,798,6.253273150593531,D+6
Framingham,-,1,403.23938868241464,133.673430773804,413.83831335609705,89.66343796151976,26.78814693457916,D+27
Framingham,-,10,883.2275264158483,289.1631150276266,770.5335911654521,281.3997566741701,22.603220324993334,D+23
Framingham,-,11,720.0462144168039,225.51053802922638,657.3865135513904,208.64807720532366,24.28869550274144,D+24
Framingham,-,12,712.550114074741,229.45946938092786,653.2208626248934,202.42132229369093,24.229569576200984,D+24
Framingham,-,13,538.425665820323,152.98703473610286,506.5216627950948,115.609326886716,27.806064475527815,D+28
Framingham,-,14,578.3643630642991,169.04694034536493,548.2699603270826,133.50676949724635,27.084666507151432,D+27
Framingham,-,15,823.6628574001821,267.0296320017739,739.999548339312,228.57517198028563,24.18724205182834,D+24
Framingham,-,16,858.8732756309092,292.64001237277614,763.190888103273,252.53248741990996,23.099098925409866,D+23
Framingham,-,17,1000.2402092440082,296.51846221555274,882.6175829465748,264.47217501938167,25.299074877249005,D+25
Framingham,-,18,1087.6151563399549,401.11467210889515,932.0372370473359,404.0590710382132,19.750809238532042,D+20
Framingham,-,19,1156.793157789344,398.4901570371486,966.3993250113683,388.5921213214027,21.209341494366505,D+21
Framingham,-,2,430.7828477185266,99.52831225948323,480.92688290269376,44.06597031335899,34.64737744754179,D+35
Framingham,-,20,1010.6629509891804,315.2341084209021,830.7071221001265,300.2171664304721,23.20357548531573,D+23
Framingham,-,21,1329.673415910133,405.661377490927,1080.0554452679141,410.75832778893516,22.947961908691983,D+23
Framingham,-,22,1166.0418994413408,434.42051802945656,1008.6620111731844,410.3583037074657,20.27668820541647,D+20
Framingham,-,23,1171.8124739431335,410.18475495987377,961.4174720968183,389.21898228512083,20.995387048093516,D+21
Framingham,-,24,1175.0773462530283,389.00546277587387,925.654672412061,370.4420801750411,21.701846064014862,D+22
Framingham,-,25,1165.7351993348905,419.5620915882881,967.9760334364555,398.4331485807039,20.541667478237446,D+21
Framingham,-,26,1102.1985755607436,378.0511549590615,937.0289986728234,358.5292399817135,21.718577378534764,D+22
Framingham,-,27,1069.737297804173,340.33676308063275,905.310365152547,321.0592795186372,23.1676147052452,D+23
Framingham,-,3,469.8358799395728,148.42256533845426,465.8843009646055,107.3497608392719,26.78773961651596,D+27
Framingham,-,4,520.3819510179051,179.12130867785675,485.5537149866013,152.12511498926767,23.48231309374853,D+23
Framingham,-,5,571.3507792606024,184.6276649734914,519.7818070313438,140.2443827464992,25.31142275445406,D+25
Framingham,-,6,842.1633514757917,272.86217014659763,730.8232293400913,245.99313187054491,23.45053550029941,D+23
Framingham,-,7,1010.9823066841416,315.3969379244609,849.0135992957094,310.42699604167495,23.078533036963623,D+23
Framingham,-,8,798.0288569556262,227.21462613402326,681.1654404464037,216.98077834136154,25.15988405083348,D+25
Framingham,-,9,1024.496938832383,336.7367192114178,856.0234194527468,317.3176190920715,22.448999384563216,D+22
Franklin,-,1,1304.3844025105889,778.524981012753,1043.2249324935676,777.7803480156252,8.389039191119496,D+8
Franklin,-,2,1259.169217121313,736.5859392326458,905.7041472610335,678.0758483033933,8.733464891043397,D+9
Franklin,-,3,1323.6072389337246,844.700415749572,1028.0533137686475,769.899730985571,7.5459172294926375,D+8
Franklin,-,4,1538.8088376561,984.4668587896253,1145.7636887608069,916.7963496637848,6.7948185085334405,D+7
Franklin,-,5,1449.393053813244,784.1546079584633,1043.162653472906,734.9245483410734,10.387453852172769,D+10
Franklin,-,6,1309.6421933529805,664.2389608306693,1047.7196198266304,674.7776143087807,12.029194099924245,D+12
Franklin,-,7,1541.787249410197,821.2798821961426,1225.0260294776253,831.1108067163937,10.863150106908858,D+11
Franklin,-,8,1399.258471432105,994.3586445708632,1088.52139500371,914.3203067029434,4.8402816125527774,D+5
Franklin,-,9,1351.0674964216678,738.2578121039686,1001.3870837301832,699.6957042383369,10.317647780116356,D+10
Freetown,-,1,841,943,665,910,-6.91093885172705,R+7
Freetown,-,2,825,992,707,875,-6.673631081837639,R+7
Freetown,-,3,817,971,663,864,-7.100160577470499,R+7
